run,selection_policy,selected_candidate_set_hash,trade_candidate_set_hash,selected_count,trade_overlap,total_return,cagr,max_drawdown,sharpe,calmar,profit_factor,trade_count,cluster_expectancy_ci95_low,cluster_expectancy_ci95_high,engine_scope
263,RANDOM,8658b9e6ca4d77a5e2a00fbd32a371c32a070d6e5d20817b3e7dae87e65b0bc1,8658b9e6ca4d77a5e2a00fbd32a371c32a070d6e5d20817b3e7dae87e65b0bc1,30,,0.313781,0.313781,-0.061134,2.160030,5.132641,2.457350,30,,,stateful_replay_over_full_engine_hard_pass
264,RANDOM,5e7242a90adf2d9dfa5a7e0075bee4841137a27b949360712a08fb6e727e20a4,5e7242a90adf2d9dfa5a7e0075bee4841137a27b949360712a08fb6e727e20a4,30,,0.982249,0.982249,-0.066104,3.540333,14.859249,5.967789,30,,,stateful_replay_over_full_engine_hard_pass
265,RANDOM,48d84d3c7e1df5488f92030ca53df95096d77ef233d78db30e8adf616c705257,48d84d3c7e1df5488f92030ca53df95096d77ef233d78db30e8adf616c705257,30,,0.723901,0.723901,-0.034851,2.769605,20.771498,5.554574,30,,,stateful_replay_over_full_engine_hard_pass
266,RANDOM,f70a0cc5eaea90e28e3864e5e4ccb95a600996b9c348ad996305f11387dbb27b,f70a0cc5eaea90e28e3864e5e4ccb95a600996b9c348ad996305f11387dbb27b,30,,0.731375,0.731375,-0.050418,3.112712,14.506149,5.045181,30,,,stateful_replay_over_full_engine_hard_pass
267,RANDOM,aa36c03580409a5a1ff37a492b08defab51ffc0c795790080bfefece6aa0a596,aa36c03580409a5a1ff37a492b08defab51ffc0c795790080bfefece6aa0a596,30,,0.754774,0.754774,-0.048724,3.642862,15.490962,3.826571,30,,,stateful_replay_over_full_engine_hard_pass
268,RANDOM,0ef6c94730dfe477dada0c5cc6bdd2a956cc02f4cc086009b5c55a6b83a1875e,0ef6c94730dfe477dada0c5cc6bdd2a956cc02f4cc086009b5c55a6b83a1875e,30,,0.453934,0.453934,-0.080474,2.709032,5.640743,2.916671,30,,,stateful_replay_over_full_engine_hard_pass
269,RANDOM,40af440c5442fb0cdb66472a73fc3d71ff43d8e157df8a3b2bcefb6eb71204aa,40af440c5442fb0cdb66472a73fc3d71ff43d8e157df8a3b2bcefb6eb71204aa,30,,0.425459,0.425459,-0.127483,1.731589,3.337372,2.286412,30,,,stateful_replay_over_full_engine_hard_pass
270,RANDOM,0024711dfcbca7522bad7cf5ab883c748ba324fa9e66a23c37d392a2a4cbd5e0,0024711dfcbca7522bad7cf5ab883c748ba324fa9e66a23c37d392a2a4cbd5e0,30,,0.221132,0.221132,-0.053876,1.745213,4.104499,1.939948,30,,,stateful_replay_over_full_engine_hard_pass
271,RANDOM,f32959b50ed3306026819deeb5412354f128bbb5d8c86a75bf8a71dab4528535,f32959b50ed3306026819deeb5412354f128bbb5d8c86a75bf8a71dab4528535,30,,0.463110,0.463110,-0.070736,2.862050,6.546987,2.773927,30,,,stateful_replay_over_full_engine_hard_pass
272,RANDOM,cc47aa7815b84b06e8365fe11da0e91295a92341fe2cd28bb8375f449abf9d9f,cc47aa7815b84b06e8365fe11da0e91295a92341fe2cd28bb8375f449abf9d9f,30,,0.411492,0.411492,-0.048153,2.595629,8.545583,2.748618,30,,,stateful_replay_over_full_engine_hard_pass
273,RANDOM,f100e2bb437f921ef86a809633846f9b01841d1318a896afbdda4a83d4178c58,f100e2bb437f921ef86a809633846f9b01841d1318a896afbdda4a83d4178c58,30,,0.669094,0.669094,-0.071344,2.122484,9.378369,3.575668,30,,,stateful_replay_over_full_engine_hard_pass
274,RANDOM,fabe896f3a5d1a8e423c7e6a51d63b30a17a6d0d24407843dded0e1fdce235d2,fabe896f3a5d1a8e423c7e6a51d63b30a17a6d0d24407843dded0e1fdce235d2,30,,0.362082,0.362082,-0.068902,2.383386,5.255036,2.289401,30,,,stateful_replay_over_full_engine_hard_pass
275,RANDOM,0194193095bc5900a2952ee5d2e67ceaa2b0b2a48872a6654475753b60dbdd71,0194193095bc5900a2952ee5d2e67ceaa2b0b2a48872a6654475753b60dbdd71,30,,0.524547,0.524547,-0.068259,2.900882,7.684673,2.660898,30,,,stateful_replay_over_full_engine_hard_pass
276,RANDOM,a7ce800b14e70ebea53250403ebc1ee6d543a7dac813f3a397b16870c41eecb0,a7ce800b14e70ebea53250403ebc1ee6d543a7dac813f3a397b16870c41eecb0,30,,0.558219,0.558219,-0.085058,2.708370,6.562792,3.146446,30,,,stateful_replay_over_full_engine_hard_pass
277,RANDOM,189c9e0a5cc5c928784942b20aaadaf554225a22d27518ab4582da7889f3dad1,189c9e0a5cc5c928784942b20aaadaf554225a22d27518ab4582da7889f3dad1,30,,0.404972,0.404972,-0.078429,2.249115,5.163548,2.721157,30,,,stateful_replay_over_full_engine_hard_pass
278,RANDOM,74e91cddad40fe5927dab55818b25c291c61b52cabd84fc0801fc23ac026a94f,74e91cddad40fe5927dab55818b25c291c61b52cabd84fc0801fc23ac026a94f,30,,0.638713,0.638713,-0.047972,2.675366,13.314414,4.090570,30,,,stateful_replay_over_full_engine_hard_pass
279,RANDOM,ce06944e9a5cb99a9e96f300c73f7f988b509de26bbc163f17cdd3a345b9443a,ce06944e9a5cb99a9e96f300c73f7f988b509de26bbc163f17cdd3a345b9443a,30,,0.610803,0.610803,-0.081073,2.225534,7.534036,3.656033,30,,,stateful_replay_over_full_engine_hard_pass
280,RANDOM,306ab3b04718698043c67bc9ab420848532af464a24b055e81b1ad2a5ef99cfe,306ab3b04718698043c67bc9ab420848532af464a24b055e81b1ad2a5ef99cfe,30,,0.651638,0.651638,-0.089328,2.533428,7.294857,3.120510,30,,,stateful_replay_over_full_engine_hard_pass
281,RANDOM,6e1083ec466ebe65a0dc7e46366f9a9634fd161bb7bb54ca0aff569fb2c4a6a6,6e1083ec466ebe65a0dc7e46366f9a9634fd161bb7bb54ca0aff569fb2c4a6a6,30,,0.448137,0.448137,-0.055522,2.537184,8.071362,2.701872,30,,,stateful_replay_over_full_engine_hard_pass
282,RANDOM,74ef6e9d71fd6552f5a023b7f5d0dab8e57daf386e92769d71f50d2bd26152b3,74ef6e9d71fd6552f5a023b7f5d0dab8e57daf386e92769d71f50d2bd26152b3,30,,0.517247,0.517247,-0.077945,2.382395,6.636053,3.001841,30,,,stateful_replay_over_full_engine_hard_pass
283,RANDOM,ac5beb9d25259d6d23d52d6e8e862f328de320d7ad94a0759d079dffb65a8027,ac5beb9d25259d6d23d52d6e8e862f328de320d7ad94a0759d079dffb65a8027,30,,0.326932,0.326932,-0.059387,2.237535,5.505091,2.045532,30,,,stateful_replay_over_full_engine_hard_pass
284,RANDOM,7dcc0d50fe0c36d69a41356fa5b41b2d02427a6d23c7853597ac6197e010c0f5,7dcc0d50fe0c36d69a41356fa5b41b2d02427a6d23c7853597ac6197e010c0f5,30,,0.788370,0.788370,-0.048982,3.285345,16.095227,4.249056,30,,,stateful_replay_over_full_engine_hard_pass
285,RANDOM,91389980e1334f16f0ff97997ee1b58e111c68ab2f1b44f236eddde2782df5a2,91389980e1334f16f0ff97997ee1b58e111c68ab2f1b44f236eddde2782df5a2,30,,0.579433,0.579433,-0.052410,3.342757,11.055740,4.500574,30,,,stateful_replay_over_full_engine_hard_pass
286,RANDOM,b4dc2ac4dcacecfd58608975dfeb16f7b4bb995ff1a28938c54ced5a805cc11b,b4dc2ac4dcacecfd58608975dfeb16f7b4bb995ff1a28938c54ced5a805cc11b,30,,0.330129,0.330129,-0.086354,1.966589,3.822960,2.093569,30,,,stateful_replay_over_full_engine_hard_pass
287,RANDOM,667fd4b42810737db75f22dafa7d3aa371c371eeda4ff1fcfd9669d40ab29e14,667fd4b42810737db75f22dafa7d3aa371c371eeda4ff1fcfd9669d40ab29e14,30,,0.681675,0.681675,-0.039730,2.843618,17.157640,3.958514,30,,,stateful_replay_over_full_engine_hard_pass
288,RANDOM,75d235a19a944c5ec8cb53219ce084ad1a2cd5a20224b04feeb8a8c16324d700,75d235a19a944c5ec8cb53219ce084ad1a2cd5a20224b04feeb8a8c16324d700,30,,0.135052,0.135052,-0.130035,0.910048,1.038581,1.360693,30,,,stateful_replay_over_full_engine_hard_pass
289,RANDOM,df247711fef899ab204617b026eaad1f2b9e1358e6aac5c53a5bfd5bfc43c063,df247711fef899ab204617b026eaad1f2b9e1358e6aac5c53a5bfd5bfc43c063,30,,0.807895,0.807895,-0.031708,3.478231,25.479601,4.918844,30,,,stateful_replay_over_full_engine_hard_pass
290,RANDOM,60f0f293d7920a4ec3b67b264337caa60e12a906ee1d41f90ea29350d31103fc,60f0f293d7920a4ec3b67b264337caa60e12a906ee1d41f90ea29350d31103fc,30,,0.579552,0.579552,-0.064869,2.678507,8.934119,2.922050,30,,,stateful_replay_over_full_engine_hard_pass
291,RANDOM,85fb209cc70dde2b0251da77807c9b6543d96f3109c041392b1bf53da5363f5f,85fb209cc70dde2b0251da77807c9b6543d96f3109c041392b1bf53da5363f5f,30,,0.119980,0.119980,-0.102908,0.900558,1.165899,1.413544,30,,,stateful_replay_over_full_engine_hard_pass
292,RANDOM,2c143a112a38d7048ac4a7ab8c72e36802a49a2607dc87989a9c3c169ff232f8,2c143a112a38d7048ac4a7ab8c72e36802a49a2607dc87989a9c3c169ff232f8,30,,0.271148,0.271148,-0.088227,1.756586,3.073299,1.924942,30,,,stateful_replay_over_full_engine_hard_pass
293,RANDOM,3c8de70786ca95663544e6c625f9d3969fb71c96eb68f9f6783818d6ab536891,3c8de70786ca95663544e6c625f9d3969fb71c96eb68f9f6783818d6ab536891,30,,0.565995,0.565995,-0.123509,2.548234,4.582616,3.223149,30,,,stateful_replay_over_full_engine_hard_pass
294,RANDOM,873bc1ffa1e1afbb84ee1cbfbae2b7cd9a1af5c115dee93723fbb6fa13735855,873bc1ffa1e1afbb84ee1cbfbae2b7cd9a1af5c115dee93723fbb6fa13735855,30,,0.267292,0.267292,-0.070447,1.726118,3.794236,1.899445,30,,,stateful_replay_over_full_engine_hard_pass
295,RANDOM,e4bf66bd799bd0fd56ac72715c2458354c345d23679440095ea5385d43985a26,e4bf66bd799bd0fd56ac72715c2458354c345d23679440095ea5385d43985a26,30,,0.100430,0.100430,-0.117287,0.752007,0.856278,1.300164,30,,,stateful_replay_over_full_engine_hard_pass
296,RANDOM,95e9d604f2e23b76f22427adfdc9d6c8a60023b8b0f3831594d62ab234cf9e79,95e9d604f2e23b76f22427adfdc9d6c8a60023b8b0f3831594d62ab234cf9e79,30,,0.741821,0.741821,-0.064456,2.927499,11.508910,4.169510,30,,,stateful_replay_over_full_engine_hard_pass
297,RANDOM,d051fcf9a2a6a6192193f6fed0bedb8a1b2bb54c3fc6cded4a0f5a7df1fe7806,d051fcf9a2a6a6192193f6fed0bedb8a1b2bb54c3fc6cded4a0f5a7df1fe7806,30,,0.715878,0.715878,-0.079932,2.734145,8.956124,3.195029,30,,,stateful_replay_over_full_engine_hard_pass
298,RANDOM,ea765ed25221e6fe5ae07d629cba988278edaf7b33f53056c5317c32c08df792,ea765ed25221e6fe5ae07d629cba988278edaf7b33f53056c5317c32c08df792,30,,0.678275,0.678275,-0.028520,3.142641,23.782428,5.808366,30,,,stateful_replay_over_full_engine_hard_pass
299,RANDOM,0de0c5766035abb9837fb915198abcf92e667104d124b3840855f447a8a2f631,0de0c5766035abb9837fb915198abcf92e667104d124b3840855f447a8a2f631,30,,0.818628,0.818628,-0.036215,3.717674,22.604597,6.666118,30,,,stateful_replay_over_full_engine_hard_pass
300,RANDOM,ef1b62cacb50657d27abda839f2060bc1a39bf5799f1009d0a18beddd26ba55d,ef1b62cacb50657d27abda839f2060bc1a39bf5799f1009d0a18beddd26ba55d,30,,0.845240,0.845240,-0.057561,2.945799,14.684299,4.495572,30,,,stateful_replay_over_full_engine_hard_pass
301,RANDOM,27e0bd6458cba8a5054fac7b8b30bfaeb4ee0b6739e8e30950704be2e9fd8c0f,27e0bd6458cba8a5054fac7b8b30bfaeb4ee0b6739e8e30950704be2e9fd8c0f,30,,0.565775,0.565775,-0.032432,4.398635,17.444843,5.126499,30,,,stateful_replay_over_full_engine_hard_pass
302,RANDOM,eaee6ae6c5838852b06f60a34cb8da60edce0c5cad4482ff67c6311a2cd71c2b,eaee6ae6c5838852b06f60a34cb8da60edce0c5cad4482ff67c6311a2cd71c2b,30,,0.603998,0.603998,-0.111501,2.646732,5.416989,2.897698,30,,,stateful_replay_over_full_engine_hard_pass
303,RANDOM,a177b01e7a4bc6c115756b2eb304849d6194944dc791fba67666f8987b2d13b9,a177b01e7a4bc6c115756b2eb304849d6194944dc791fba67666f8987b2d13b9,30,,0.388090,0.388090,-0.079166,2.502860,4.902242,2.208893,30,,,stateful_replay_over_full_engine_hard_pass
304,RANDOM,83ab870aa18109e7f5d15c262b03fc8ebad9a7160184d8ccca73e278bdd7d15f,83ab870aa18109e7f5d15c262b03fc8ebad9a7160184d8ccca73e278bdd7d15f,30,,0.432302,0.432302,-0.135143,1.998583,3.198842,2.628312,30,,,stateful_replay_over_full_engine_hard_pass
305,RANDOM,1e99f3fd1fcf4c50e95e85fbc310760acfe18c551eef7444d49cbd6f9406e87a,1e99f3fd1fcf4c50e95e85fbc310760acfe18c551eef7444d49cbd6f9406e87a,30,,0.731788,0.731788,-0.066413,2.613575,11.018740,3.842521,30,,,stateful_replay_over_full_engine_hard_pass
306,RANDOM,5ba69a65d9338250265091ab6b48643f0152a7f0f7670a73b58e06c7fb42ae77,5ba69a65d9338250265091ab6b48643f0152a7f0f7670a73b58e06c7fb42ae77,30,,0.575478,0.575478,-0.098432,2.292507,5.846450,2.825408,30,,,stateful_replay_over_full_engine_hard_pass
307,RANDOM,1dc084bb5b6c7fb8fd368ec3a9f4719827d036584fce4dbefc8da7318e750f96,1dc084bb5b6c7fb8fd368ec3a9f4719827d036584fce4dbefc8da7318e750f96,30,,0.254529,0.254529,-0.049524,1.870062,5.139549,1.994038,30,,,stateful_replay_over_full_engine_hard_pass
308,RANDOM,850cf3ee9def9761b5a452609ab3bf5e3e75a4ca9e2b28aab773eaf232f54299,850cf3ee9def9761b5a452609ab3bf5e3e75a4ca9e2b28aab773eaf232f54299,30,,0.972113,0.972113,-0.065828,3.187473,14.767362,7.885694,30,,,stateful_replay_over_full_engine_hard_pass
309,RANDOM,d98f87a74602b0c45282809b4099207bffd2f12ba84345ed3d1a6762c7a81fd0,d98f87a74602b0c45282809b4099207bffd2f12ba84345ed3d1a6762c7a81fd0,30,,0.327582,0.327582,-0.121154,1.611940,2.703852,1.882028,30,,,stateful_replay_over_full_engine_hard_pass
310,RANDOM,a10badb377d19a80ab727e5ca8914bb5e9bd8bda02f2732ed7d53069e6a4b1c1,a10badb377d19a80ab727e5ca8914bb5e9bd8bda02f2732ed7d53069e6a4b1c1,30,,0.213470,0.213470,-0.089137,1.551742,2.394860,1.663215,30,,,stateful_replay_over_full_engine_hard_pass
311,RANDOM,3d5eb6c0b1afc577a7802207204adaeb721c57835d56bdc55e662b873b03cca2,3d5eb6c0b1afc577a7802207204adaeb721c57835d56bdc55e662b873b03cca2,30,,0.393061,0.393061,-0.080310,2.419140,4.894274,2.605548,30,,,stateful_replay_over_full_engine_hard_pass
312,RANDOM,79dbb570720e6616dd092f02ea71b2459e2ee456a55fae9c6aba908b7257ead1,79dbb570720e6616dd092f02ea71b2459e2ee456a55fae9c6aba908b7257ead1,30,,0.299610,0.299610,-0.132028,2.131222,2.269292,1.785512,30,,,stateful_replay_over_full_engine_hard_pass
313,RANDOM,cc1973474b7343e1bf71c70ebe3752438e7e140878179ef63f5844b7b49dcb86,cc1973474b7343e1bf71c70ebe3752438e7e140878179ef63f5844b7b49dcb86,30,,0.468952,0.468952,-0.076827,2.964222,6.103979,2.541441,30,,,stateful_replay_over_full_engine_hard_pass
314,RANDOM,3588202da2bab71e66b6e3af0263e701dd3e2c1d0c53d61aa5e7dcfb0686675f,3588202da2bab71e66b6e3af0263e701dd3e2c1d0c53d61aa5e7dcfb0686675f,30,,0.866966,0.866966,-0.029745,2.762736,29.146444,5.277642,30,,,stateful_replay_over_full_engine_hard_pass
315,RANDOM,3610d63115ecd57b7bf84f6a2d8cc1c46cc61a063fe0bc6a1db747a5681e7d14,3610d63115ecd57b7bf84f6a2d8cc1c46cc61a063fe0bc6a1db747a5681e7d14,30,,0.577476,0.577476,-0.088504,2.444061,6.524849,3.082781,30,,,stateful_replay_over_full_engine_hard_pass
316,RANDOM,d8be48028b84be197b50748fce7ae3aeb4bcae3d3c803d667235ff087fdcff14,d8be48028b84be197b50748fce7ae3aeb4bcae3d3c803d667235ff087fdcff14,30,,0.661004,0.661004,-0.137783,2.394813,4.797415,3.281087,30,,,stateful_replay_over_full_engine_hard_pass
317,RANDOM,991acc3008c66624bb3f0988bdb7cbb91eaedcf707421a5959b2a5c1af339aa2,991acc3008c66624bb3f0988bdb7cbb91eaedcf707421a5959b2a5c1af339aa2,30,,0.446174,0.446174,-0.056967,2.014752,7.832211,2.523246,30,,,stateful_replay_over_full_engine_hard_pass
318,RANDOM,5753cbbc7caa345d424e28355cf04f03507502e5f92a14eacbf5ec0d1faf2bb9,5753cbbc7caa345d424e28355cf04f03507502e5f92a14eacbf5ec0d1faf2bb9,30,,0.307156,0.307156,-0.047597,2.596616,6.453253,2.370139,30,,,stateful_replay_over_full_engine_hard_pass
319,RANDOM,fa794d5f25037204cb19d81155d846d3375b7f2b69ea4cedcaf6d5d3fa459e50,fa794d5f25037204cb19d81155d846d3375b7f2b69ea4cedcaf6d5d3fa459e50,30,,0.122838,0.122838,-0.129717,0.653157,0.946962,1.364105,30,,,stateful_replay_over_full_engine_hard_pass
320,RANDOM,3c7ecaf0890031e5376413d34e066d1770f14ee07e55416bf34565697649ddee,3c7ecaf0890031e5376413d34e066d1770f14ee07e55416bf34565697649ddee,30,,0.603624,0.603624,-0.034153,2.337437,17.673952,3.290332,30,,,stateful_replay_over_full_engine_hard_pass
321,RANDOM,a21aeeea7bc7d6b607063c7aee882778b00681f9e3d007ddca640c257fa68207,a21aeeea7bc7d6b607063c7aee882778b00681f9e3d007ddca640c257fa68207,30,,0.432579,0.432579,-0.051548,2.652240,8.391717,3.304953,30,,,stateful_replay_over_full_engine_hard_pass
322,RANDOM,04e5203ab9a864c6a4f7da35caeea1dab483864ce6770cfc96383441f61f45f5,04e5203ab9a864c6a4f7da35caeea1dab483864ce6770cfc96383441f61f45f5,30,,0.553260,0.553260,-0.085688,2.707389,6.456711,2.911380,30,,,stateful_replay_over_full_engine_hard_pass
323,RANDOM,e9229cfb9c331ae1ae23d2e020d7158570e4961def81096c5759fef5bed085da,e9229cfb9c331ae1ae23d2e020d7158570e4961def81096c5759fef5bed085da,30,,0.220993,0.220993,-0.065119,1.868839,3.393687,1.867687,30,,,stateful_replay_over_full_engine_hard_pass
324,RANDOM,529b88dac46e5acdc7ecb672ee4949b57c2391ea869cf5ae6aae2d3ecb17327f,529b88dac46e5acdc7ecb672ee4949b57c2391ea869cf5ae6aae2d3ecb17327f,30,,0.803908,0.803908,-0.063272,3.231668,12.705664,4.251513,30,,,stateful_replay_over_full_engine_hard_pass
325,RANDOM,d66918681a1a9b689f067a1a04a53bee4c8f8368ad3180bc95fd6868ed93f782,d66918681a1a9b689f067a1a04a53bee4c8f8368ad3180bc95fd6868ed93f782,30,,0.788220,0.788220,-0.040400,2.941598,19.510212,4.518851,30,,,stateful_replay_over_full_engine_hard_pass
326,RANDOM,f6b189af23573225e4c1e1cf4a4b4debdfd05bd565168fd38bb75b2b4e365071,f6b189af23573225e4c1e1cf4a4b4debdfd05bd565168fd38bb75b2b4e365071,30,,0.728553,0.728553,-0.046759,2.856462,15.581181,3.853593,30,,,stateful_replay_over_full_engine_hard_pass
327,RANDOM,6e6248482c56666cbceb169c213c32acb23ab2c828587cad6719ddd07962f11e,6e6248482c56666cbceb169c213c32acb23ab2c828587cad6719ddd07962f11e,30,,0.737467,0.737467,-0.044714,3.181913,16.492863,4.029960,30,,,stateful_replay_over_full_engine_hard_pass
328,RANDOM,a462a28dd9f3936a0f0fdda38679dbd8953de7843c2fb36d4ef9708da918b05f,a462a28dd9f3936a0f0fdda38679dbd8953de7843c2fb36d4ef9708da918b05f,30,,0.485234,0.485234,-0.038002,3.284015,12.768491,3.065222,30,,,stateful_replay_over_full_engine_hard_pass
329,RANDOM,73b2af456a3209ebdcf6cdc37acd84a43140a3b9fafb88be169f0f9e3f5958e9,73b2af456a3209ebdcf6cdc37acd84a43140a3b9fafb88be169f0f9e3f5958e9,30,,0.472736,0.472736,-0.089405,1.823011,5.287594,2.632976,30,,,stateful_replay_over_full_engine_hard_pass
330,RANDOM,1be2c48b8464b32cb3ecc88230a976d9a04e243eb68a070bb02bb117d0d3087d,1be2c48b8464b32cb3ecc88230a976d9a04e243eb68a070bb02bb117d0d3087d,30,,0.567096,0.567096,-0.041681,3.372626,13.605596,3.930127,30,,,stateful_replay_over_full_engine_hard_pass
331,RANDOM,61b65655d62cd90ebc8afd5f06f72116768813fc7280f24130571984c2d6b262,61b65655d62cd90ebc8afd5f06f72116768813fc7280f24130571984c2d6b262,30,,0.311746,0.311746,-0.118132,2.229232,2.638961,2.028575,30,,,stateful_replay_over_full_engine_hard_pass
332,RANDOM,ba84bd67af40be7226aa197557497df46e811ac621de36b733a61bd50e0b90a1,ba84bd67af40be7226aa197557497df46e811ac621de36b733a61bd50e0b90a1,30,,0.314316,0.314316,-0.104500,1.879535,3.007819,2.164695,30,,,stateful_replay_over_full_engine_hard_pass
333,RANDOM,24ae7e1d421ea148c953a502486bde250c729ace00e595800a28144aea616be7,24ae7e1d421ea148c953a502486bde250c729ace00e595800a28144aea616be7,30,,0.547910,0.547910,-0.114544,2.219667,4.783391,2.420651,30,,,stateful_replay_over_full_engine_hard_pass
334,RANDOM,b8913ad56178fb370ecfe9d0ad5c1fff1bff9d637bca3a844d0dedb2f5e58ac1,b8913ad56178fb370ecfe9d0ad5c1fff1bff9d637bca3a844d0dedb2f5e58ac1,30,,0.552161,0.552161,-0.028282,3.469083,19.523506,4.184790,30,,,stateful_replay_over_full_engine_hard_pass
335,RANDOM,de2a86721ede3f4488b45b92b62010b118db3a6a8c9b5224456851db0742c9c8,de2a86721ede3f4488b45b92b62010b118db3a6a8c9b5224456851db0742c9c8,30,,0.878772,0.878772,-0.051246,2.871299,17.148106,5.642322,30,,,stateful_replay_over_full_engine_hard_pass
336,RANDOM,d11d44763958074e932d614c132f32cd55077389a051491b764931c3f5342f61,d11d44763958074e932d614c132f32cd55077389a051491b764931c3f5342f61,30,,0.497325,0.497325,-0.094988,2.122996,5.235639,2.979917,30,,,stateful_replay_over_full_engine_hard_pass
337,RANDOM,0ec0649d0f193bacb5d43bf9223a7361fcc1bced4bbae1ec040a55f4c938fddd,0ec0649d0f193bacb5d43bf9223a7361fcc1bced4bbae1ec040a55f4c938fddd,30,,0.459596,0.459596,-0.032109,2.912802,14.313652,2.981890,30,,,stateful_replay_over_full_engine_hard_pass
338,RANDOM,c4f11bcd82f53b74e4f5944eb334dda44c153b83f29d76d4c967fb4ce29e5e0a,c4f11bcd82f53b74e4f5944eb334dda44c153b83f29d76d4c967fb4ce29e5e0a,30,,0.658328,0.658328,-0.050295,3.030650,13.089313,3.712173,30,,,stateful_replay_over_full_engine_hard_pass
339,RANDOM,f36f1e9fba5d53853e050fe9c9a3975a9cac63ac85f5c1897a079516559b2600,f36f1e9fba5d53853e050fe9c9a3975a9cac63ac85f5c1897a079516559b2600,30,,0.720578,0.720578,-0.059591,2.927682,12.092091,3.445967,30,,,stateful_replay_over_full_engine_hard_pass
340,RANDOM,ae37d1ff525613af622a2b5c3ff94a3bafa899f7375bf4b877165c87ca762c9a,ae37d1ff525613af622a2b5c3ff94a3bafa899f7375bf4b877165c87ca762c9a,30,,0.329895,0.329895,-0.080759,2.121397,4.084926,1.999103,30,,,stateful_replay_over_full_engine_hard_pass
341,RANDOM,1f39b4cc01ea2764b08848b0f93423c3986c4d43e6c4d2eb82fc25e1d76e1eee,1f39b4cc01ea2764b08848b0f93423c3986c4d43e6c4d2eb82fc25e1d76e1eee,30,,0.253822,0.253822,-0.156817,1.348852,1.618593,1.546601,30,,,stateful_replay_over_full_engine_hard_pass
342,RANDOM,7841cf375ce25bc732a259767a3a03b5c92060f157e7a95495232c22fa33a21c,7841cf375ce25bc732a259767a3a03b5c92060f157e7a95495232c22fa33a21c,30,,0.141765,0.141765,-0.162434,0.966183,0.872756,1.349446,30,,,stateful_replay_over_full_engine_hard_pass
343,RANDOM,17744b46b698a347e6f5235bc07cf8041248e87b1ae2e6c3b7c9e6c555907c0f,17744b46b698a347e6f5235bc07cf8041248e87b1ae2e6c3b7c9e6c555907c0f,30,,0.587375,0.587375,-0.060498,3.200996,9.708940,3.133941,30,,,stateful_replay_over_full_engine_hard_pass
344,RANDOM,b8846aa6f622ffdd05f6234962bce1592666e4c5282c2246a0c991bb06b98d77,b8846aa6f622ffdd05f6234962bce1592666e4c5282c2246a0c991bb06b98d77,30,,0.304645,0.304645,-0.066198,2.190082,4.601993,2.070669,30,,,stateful_replay_over_full_engine_hard_pass
345,RANDOM,4003d78d646fca2c5d5eea89891ed79a00f4ac3172146e0e732dae7a523e500a,4003d78d646fca2c5d5eea89891ed79a00f4ac3172146e0e732dae7a523e500a,30,,0.859676,0.859676,-0.063664,3.023087,13.503422,5.140533,30,,,stateful_replay_over_full_engine_hard_pass
346,RANDOM,e9f2ecfab2b39f9763e805f7ff689ebfc830877b5f36e92de848ee1466b746ab,e9f2ecfab2b39f9763e805f7ff689ebfc830877b5f36e92de848ee1466b746ab,30,,0.316301,0.316301,-0.077951,1.982941,4.057669,2.378197,30,,,stateful_replay_over_full_engine_hard_pass
347,RANDOM,0aa9fc2d67792365d9717143926a45e2ef82d704bef20d73870c82e6f8d23980,0aa9fc2d67792365d9717143926a45e2ef82d704bef20d73870c82e6f8d23980,30,,0.629130,0.629130,-0.109218,2.459223,5.760322,3.434384,30,,,stateful_replay_over_full_engine_hard_pass
348,RANDOM,de2ccf8d112f8fcad9d5f8c8068bf2a9976b9d8723fd1f240607c10cd536afe9,de2ccf8d112f8fcad9d5f8c8068bf2a9976b9d8723fd1f240607c10cd536afe9,30,,0.526728,0.526728,-0.082203,2.441593,6.407614,3.076411,30,,,stateful_replay_over_full_engine_hard_pass
349,RANDOM,c62a29d1c7e850716a919623f22a4104dce072957ecd681b333aaa9a0e9dca2f,c62a29d1c7e850716a919623f22a4104dce072957ecd681b333aaa9a0e9dca2f,30,,0.529746,0.529746,-0.092399,2.751615,5.733227,3.488930,30,,,stateful_replay_over_full_engine_hard_pass
350,RANDOM,70b75a9c65762894cee230842cfe5246ca2ee1e8929d85050540e3102a8a60cd,70b75a9c65762894cee230842cfe5246ca2ee1e8929d85050540e3102a8a60cd,30,,0.707615,0.707615,-0.037292,3.517926,18.974804,4.625067,30,,,stateful_replay_over_full_engine_hard_pass
351,RANDOM,381f61bbfed1440abf77992ecd92b0625864b7c06d208f49638ec973d19180d0,381f61bbfed1440abf77992ecd92b0625864b7c06d208f49638ec973d19180d0,30,,0.273551,0.273551,-0.104698,1.952074,2.612761,1.784712,30,,,stateful_replay_over_full_engine_hard_pass
352,RANDOM,2ba4ae4edab84871b43606b91b9efbd96630af9b5104e451a463560e54dcd93d,2ba4ae4edab84871b43606b91b9efbd96630af9b5104e451a463560e54dcd93d,30,,0.425986,0.425986,-0.116851,1.987211,3.645537,2.349126,30,,,stateful_replay_over_full_engine_hard_pass
353,RANDOM,365d5a13d53027e6889b8106b9438a03211fc5de845078b767cc2677a35edc59,365d5a13d53027e6889b8106b9438a03211fc5de845078b767cc2677a35edc59,30,,0.495479,0.495479,-0.059524,2.296227,8.324070,3.292603,30,,,stateful_replay_over_full_engine_hard_pass
