date,code,side,price,shares,fee,reason,signal_date,stop,target
2026-06-01,002636,buy,53.0265,200,5.0,strategy_v5_alpha_ranked_entry,2026-05-29,51.9596,63.93928571428571
2026-06-01,601101,buy,12.02601,1200,5.14431212,strategy_v5_alpha_ranked_entry,2026-05-29,11.328800000000001,14.040000000000001
2026-06-02,300221,sell,13.373310000000002,1100,12.355320500000001,three_bars_no_high,2026-06-01,12.946,15.449285714285715
2026-06-02,002636,sell,49.565205000000006,200,9.9565205,close_stop,2026-06-01,51.9596,63.93928571428571
2026-06-02,688478,buy,62.031,100,5.062031,strategy_v5_alpha_ranked_entry,2026-06-01,60.9364,67.7
2026-06-03,601101,add,12.936464999999998,300,5.038809395,pyramid_add,2026-06-02,12.7694,15.818571428571428
2026-06-03,688478,sell,61.679145000000005,100,8.145636395,close_stop,2026-06-02,60.9364,67.7
2026-06-03,301228,buy,72.87642,200,5.0,strategy_v5_alpha_ranked_entry,2026-06-02,69.4526,88.60714285714286
2026-06-03,301458,buy,49.6248,100,5.0,strategy_v5_alpha_ranked_entry,2026-06-02,46.158,59.45142857142858
2026-06-04,002815,sell,16.591700000000003,100,5.829585,three_bars_no_high,2026-06-03,16.268,19.636428571428567
2026-06-04,600483,buy,11.515754999999999,700,5.080610285,strategy_v5_alpha_ranked_entry,2026-06-03,10.9956,13.12
2026-06-05,600483,add,11.855925,200,5.02371185,pyramid_add,2026-06-04,11.201400000000001,13.402857142857144
2026-06-08,301458,sell,59.760105,100,7.9880052500000005,target_close_confirmed,2026-06-05,54.10285714285715,59.45142857142858
2026-06-09,601101,sell,12.53373,1500,14.588303450000002,three_bars_no_high,2026-06-08,12.7694,15.818571428571428
2026-06-09,600888,buy,10.52526,500,5.0526263,strategy_v5_alpha_ranked_entry,2026-06-08,10.045,11.25
2026-06-10,300398,buy,42.411195,200,5.0,strategy_v5_alpha_ranked_entry,2026-06-09,40.229,54.400000000000006
2026-06-10,300400,buy,35.927955,300,5.0,strategy_v5_alpha_ranked_entry,2026-06-09,32.536,43.010000000000005
2026-06-15,301228,sell,75.75210500000001,200,12.5752105,close_stop,2026-06-12,76.418,88.60714285714286
2026-06-15,600483,sell,11.514240000000001,900,10.28503616,time_stop,2026-06-12,11.201400000000001,13.402857142857144
2026-06-15,600888,sell,11.064465,500,7.821438574999999,close_stop,2026-06-12,11.128,11.25
2026-06-15,300398,sell,41.47925,200,9.147925,close_stop,2026-06-12,40.229,54.400000000000006
2026-06-16,300400,sell,41.979,300,11.29685,target_close_confirmed,2026-06-15,37.28285714285715,43.010000000000005
2026-06-16,600906,buy,7.263629999999999,2100,5.15253623,strategy_v5_alpha_ranked_entry,2026-06-15,7.007000000000001,8.43
2026-06-17,003022,buy,28.164074999999997,400,5.0,strategy_v5_alpha_ranked_entry,2026-06-16,26.156200000000002,33.902857142857144
2026-06-17,300568,buy,19.409699999999997,500,5.0,strategy_v5_alpha_ranked_entry,2026-06-16,17.836,23.515714285714285
2026-06-17,300679,buy,62.77137,200,5.0,strategy_v5_alpha_ranked_entry,2026-06-16,60.6816,76.98
2026-06-17,002815,buy,19.229609999999997,100,5.0,strategy_v5_alpha_ranked_entry,2026-06-16,18.473000000000003,23.254285714285714
2026-06-22,600906,sell,7.2063950000000006,2100,12.718049045,three_bars_no_high,2026-06-18,7.007000000000001,8.43
2026-06-23,300252,buy,18.249119999999998,200,5.0,strategy_v5_alpha_ranked_entry,2026-06-22,17.199,22.36714285714286
