code,name,entry_date,exit_date,entry_price,exit_price,shares,gross_pnl,costs,net_pnl,holding_days,entry_reason,exit_reason,entry_costs,exit_costs,entry_count,trade_id,position_id,entry_fill_id,exit_fill_id,candidate_id,order_intent_id,pending_order_id,signal_date,signal_close,next_open,opening_gap,planned_stop,planned_target,ex_ante_rr,initial_risk_cash,realized_r_multiple
002840,华统股份,2026-04-03,2026-04-14,12.406199999999998,12.5937,600,112.50000000000107,18.778109999999998,93.72189000000107,11,strategy_v5_alpha_ranked_entry,three_bars_no_high,10.0,8.77811,2,trade_4a9cd9fd1314bb81,pos_70b5f5c4af58cf19,fill_b0930c5759cc2606,fill_05c519175c8f3c81,cand_1945fc7e9ee56ea5,intent_5c17cef10d43f13f,pend_89ff58222cc30141,2026-04-02,11.54,11.52,-0.001233968804159491,10.887799999999999,13.290714285714284,2.684321198580624,127.59199999999993,0.7345436234246749
300531,优博讯,2026-04-09,2026-04-14,20.410199999999996,19.860065000000002,700,-385.09449999999566,16.95102275,-402.04552274999565,5,strategy_v5_alpha_ranked_entry,three_bars_no_high,5.0,11.95102275,1,trade_2c0d2b49ca7a398b,pos_88aaf0905f4287c6,fill_5967ac86694af886,fill_68d7df2358d7412a,cand_80c6db01f912345d,intent_51e343af313ed9b6,pend_b8ec9e716db54463,2026-04-08,20.84,20.4,-0.020623800383877344,19.5118,24.187142857142856,2.5200593714371773,628.8799999999967,-0.6393040369386811
603118,共进股份,2026-04-09,2026-04-15,13.860259999999998,13.89305,300,9.837000000000629,17.16721743,-7.330217429999372,6,strategy_v5_alpha_ranked_entry,three_bars_no_high,10.04158078,7.125636650000001,2,trade_690914af4402157b,pos_2baf23270dd48d21,fill_b81843623ea8c159,fill_0469bc7545bba27c,cand_7d864c0fcbf662ac,intent_70120d647bfc5f7c,pend_11b7b1b01ea86036,2026-04-08,13.96,13.67,-0.02028402578796573,13.279,15.935714285714287,2.901195720578977,79.56699999999977,-0.09212635175386019
600602,云赛智联,2026-04-09,2026-04-16,24.342164999999998,23.918035,600,-254.47799999999887,17.4649717,-271.94297169999885,7,strategy_v5_alpha_ranked_entry,close_stop,5.14605299,12.31891871,1,trade_b57e7cdfb2c98867,pos_70d3f927d3c3a2f7,fill_119b86ef14b8bda9,fill_aa27b88e9539e22e,cand_3ae80a28564b45de,intent_38f0caf5f5f36a0d,pend_840c4eeede1fe4db,2026-04-08,25.05,24.33,-0.028256886227545075,23.9414,29.21785714285714,3.7595680523697856,240.45899999999776,-1.1309328064243858
002638,勤上股份,2026-04-15,2026-04-20,4.682339999999999,4.63768,1100,-49.12599999999942,12.550723999999999,-61.676723999999425,5,strategy_v5_alpha_ranked_entry,three_bars_no_high,5.0,7.550724,1,trade_1a837f48552dedd9,pos_8492250253d5951b,fill_a26a1c122227384e,fill_ec888454a12157c5,cand_def9b3d307c35e5e,intent_9c86a3ea3b6319f6,pend_38d8e7da9bcae815,2026-04-14,4.71,4.68,-0.005872611464968314,4.4394,5.485714285714286,2.8666455495723797,267.23399999999896,-0.2307966950313196
603876,鼎胜新材,2026-04-14,2026-04-23,24.61897,24.087950000000003,600,-318.61199999999883,22.518626519999998,-341.1306265199988,9,strategy_v5_alpha_ranked_entry,time_stop,10.14771382,12.3709127,2,trade_d4f7b23434055e44,pos_6324c5d79a7f9cbb,fill_5f05e0a8e87613b1,fill_3f2c3b4b56540fea,cand_b646ddef6a012dad,intent_33564f6392d0a728,pend_132099afb9571f19,2026-04-13,24.4,24.38,-0.000320081967213115,22.8634,28.655714285714282,2.7695654599207886,611.5160000000003,-0.5578441553777802
300201,海伦哲,2026-04-16,2026-04-23,12.126059999999999,11.644175,300,-144.5654999999995,11.74662625,-156.3121262499995,7,strategy_v5_alpha_ranked_entry,three_bars_no_high,5.0,6.74662625,1,trade_323479eff419395f,pos_39829662e811992a,fill_dd0ed9fcb921afc7,fill_fe6469df4a468bf7,cand_78b5ca38edf44b79,intent_d311a5b5ec901ea9,pend_d8074241e7aa25d9,2026-04-15,12.22,12.12,-0.007687397708674437,11.416999999999998,13.994285714285716,2.209571250667136,212.71800000000027,-0.7348326246485924
603158,腾龙股份,2026-04-15,2026-04-24,13.46673,13.09345,1000,-373.2799999999994,16.8123268,-390.0923267999994,9,strategy_v5_alpha_ranked_entry,time_stop,5.1346673,11.6776595,1,trade_a12657d1193ad9bd,pos_9fb714b480194ebc,fill_19dd902b66daa0cb,fill_1da35270e3964a75,cand_1fbc42cac20a6cfa,intent_4c30cccd3ad6512b,pend_a5c9f7874b9fb1f1,2026-04-14,13.46,13.46,0.0004999999999999449,12.4754,15.707857142857144,2.2830155828327667,991.3299999999996,-0.3935040065366725
002246,北化股份,2026-04-21,2026-04-24,27.063525,24.927530000000004,300,-640.7984999999983,13.7391295,-654.5376294999983,3,strategy_v5_alpha_ranked_entry,three_bars_no_high,5.0,8.7391295,1,trade_29b7e8582e869ecd,pos_16f8b9e27b891eb7,fill_1dc205e9be484a87,fill_117456a316139539,cand_22bb1c2861c6a33a,intent_63e50bcd211c7fd5,pend_b7a94b56e1bb370f,2026-04-20,27.05,27.05,0.0004999999999999449,25.685799999999997,31.029285714285713,2.916937189771075,413.3175000000005,-1.5836194438899815
300184,力源信息,2026-04-17,2026-04-30,12.16608,13.123435,1600,1531.7680000000023,25.748122,1506.0198780000023,13,strategy_v5_alpha_ranked_entry,three_bars_no_high,10.0,15.748121999999999,2,trade_6ce26edaf985fb9d,pos_10022c38a08e6605,fill_802ec50a17d32a45,fill_ec6fa594e1e01c99,cand_8736c81dc8b1fce6,intent_27ecd4d819fb11f7,pend_9e8d857952176d46,2026-04-16,11.93,11.93,0.0004999999999999449,11.220999999999998,13.543571428571429,2.275841225065481,857.9580000000014,1.7553538494891356
301358,湖南裕能,2026-04-28,2026-04-30,95.12754,104.9475,100,981.9960000000009,15.247375,966.7486250000009,2,strategy_v5_alpha_ranked_entry,target_close_confirmed,5.0,10.247375,1,trade_16ac7656ffbcabfb,pos_10e3a0c84ba55cf7,fill_82ad9bd793929124,fill_b8850ba3417cc3c7,cand_6f6cc980b8b9ab59,intent_65aff3b2ec3f18af,pend_922463cbfbaa4046,2026-04-27,89.87,95.08,0.058501613441637845,85.015,103.02928571428572,2.710460497278209,1011.2539999999996,0.9559899145021936
002709,天赐材料,2026-04-28,2026-05-07,56.52825,63.62817,100,709.9919999999997,13.1814085,696.8105914999998,9,strategy_v5_alpha_ranked_entry,target_close_confirmed,5.0,8.1814085,1,trade_31c7943b5b13d278,pos_8810a9489d84408b,fill_9447734cbcec65b7,fill_ee7da9542eb40df9,cand_5b747a3b486db20d,intent_77bd4db3fc4f8146,pend_1721a060af062909,2026-04-27,55.26,56.5,0.02295059717698167,51.205,63.857142857142854,2.120133873524749,532.3250000000002,1.3089946771239367
300432,富临精工,2026-05-06,2026-05-11,28.234109999999998,27.156415000000003,500,-538.8474999999975,16.789103750000002,-555.6366037499974,5,strategy_v5_alpha_ranked_entry,three_bars_no_high,5.0,11.78910375,1,trade_912866af8e79dcd6,pos_7d59b295a1f8831f,fill_bf6a315acfce283b,fill_35de1401b24328cf,cand_541b139be71e9b35,intent_25db74a26e29c2be,pend_ca7572257ee87da7,2026-04-30,28.12,28.22,0.004057965860597257,27.1264,32.519285714285715,4.427622498274669,553.8549999999987,-1.003216733170232
600546,山煤国际,2026-04-28,2026-05-12,13.014503999999999,13.69315,1500,1017.9690000000007,25.80540856,992.1635914400007,14,strategy_v5_alpha_ranked_entry,three_bars_no_high,10.19521756,15.610191,2,trade_566dc621ee621ced,pos_a9bc9a59e2f3ce6b,fill_5d9111cb5402d2e1,fill_335140826cd9647b,cand_01aa65d4968ba638,intent_48d0df8cb8b9a9cc,pend_3082b29a0e7bc998,2026-04-27,12.89,12.85,-0.0026047323506595,12.3186,14.147857142857145,2.2013600680034004,645.3899999999998,1.53730859083655
603520,司太立,2026-04-28,2026-05-13,11.705849999999998,11.884055000000002,1300,231.66650000000485,18.031304515000002,213.63519548500483,15,strategy_v5_alpha_ranked_entry,time_stop,5.15217605,12.879128465,1,trade_233f9da30e18227d,pos_e8b962a77b1c7bb6,fill_88d3be3565b8f074,fill_7927c0b15bedc1ca,cand_1348a25ee431b2a7,intent_a5a0b0f3a89b888b,pend_d65972ca7cd9e1a9,2026-04-27,11.75,11.7,-0.003757446808510756,11.417000000000002,13.044285714285714,3.8867438867439033,375.50499999999545,0.5689276986591588
600527,江南高纤,2026-05-06,2026-05-13,3.0955469999999994,3.088455,4000,-28.36799999999684,21.42427008,-49.79227007999684,7,strategy_v5_alpha_ranked_entry,close_stop,10.12382188,11.300448200000002,2,trade_32e61965468ce352,pos_f328385ea17af988,fill_4f5058c956cc84be,fill_7da5a0fd5002ded6,cand_abb4c4e2aacc92e1,intent_fb3e5a906963bf6e,pend_b455af3d2fd7d3dd,2026-04-30,2.95,3.01,0.02084915254237263,2.7930000000000006,3.4492857142857147,3.180163785259337,524.4119999999978,-0.0949487618132252
002831,裕同科技,2026-05-12,2026-05-18,41.130554999999994,41.17940000000001,300,14.653500000004271,16.176910000000003,-1.5234099999957316,6,strategy_v5_alpha_ranked_entry,three_bars_no_high,5.0,11.176910000000003,1,trade_9a68e33efe6b6005,pos_b19c411ef6e9136a,fill_6f227e54f7ca36dc,fill_89bf36826c51d078,cand_4a77be4555dbc5ec,intent_e5a5bad7067acbf7,pend_041efbc74918d742,2026-05-11,41.12,41.11,0.00025668774319065335,39.0922,46.31999999999999,2.5643554591182554,611.5064999999987,-0.0024912408944070662
300166,东方国信,2026-05-08,2026-05-19,19.099545,19.999995000000002,800,720.3600000000023,17.999998,702.3600020000023,11,strategy_v5_alpha_ranked_entry,three_bars_no_high,5.0,12.999998000000001,1,trade_201fc813fb608d7a,pos_5f3ded669df31aa6,fill_0e160a352de22142,fill_b21bb59f5be42270,cand_e451e90a20762376,intent_959c843db4c33187,pend_c150658e5f6a0e65,2026-05-07,19.03,19.09,0.0036544929059378894,18.032,23.050000000000004,4.028056112224448,854.0359999999993,0.8224009315766583
603912,佳力图,2026-05-14,2026-05-19,11.995994999999999,11.184405,1200,-973.9079999999988,16.9888078,-990.8968077999988,5,strategy_v5_alpha_ranked_entry,three_bars_no_high,5.14395194,11.844855860000001,1,trade_4b1987fb3aaf38a7,pos_650f1557a65f7a8e,fill_6b3ea02250a5e34a,fill_847b763788ede252,cand_e5ba0eb0cdba0270,intent_bf0eef37df9c3017,pend_de737f24cae97c76,2026-05-13,11.91,11.99,0.007220403022669908,11.1328,13.911428571428571,2.575178295713548,1035.8339999999992,-0.9566173805841472
003816,中国广核,2026-05-13,2026-05-21,4.787392499999999,4.55772,4400,-1010.5589999999978,25.040476,-1035.5994759999978,8,strategy_v5_alpha_ranked_entry,close_stop,10.0,15.040476000000002,2,trade_b5dca70fd49202ed,pos_77b9121be2c3e9e1,fill_006e6a7b3e338534,fill_5189f082728b0ac1,cand_45b2c7b7c30cb37d,intent_d287a003de266233,pend_f97b78d89254b87c,2026-05-12,4.77,4.77,0.0004999999999999449,4.635400000000001,5.144999999999999,2.7860326894502383,452.0504999999946,-2.2908933316078848
688690,纳微科技,2026-05-14,2026-05-22,35.247614999999996,34.88255,400,-146.02599999999768,17.25703066,-163.28303065999768,8,strategy_v5_alpha_ranked_entry,close_stop,5.14099046,12.1160402,1,trade_5045e25c32de3b37,pos_bc26bfb8ef978333,fill_f9f7f2ef21bcb89b,fill_3faa973d496a9611,cand_b4556f9aad4c508b,intent_7304e947200fc34c,pend_ae015b71f5370a77,2026-05-13,35.22,35.23,0.0007840715502553941,33.0456,39.722142857142856,2.0705219173762233,880.8059999999983,-0.1853791080669273
300166,东方国信,2026-05-20,2026-05-22,21.740865,18.87056,400,-1148.1219999999994,13.774112,-1161.8961119999994,2,strategy_v5_alpha_ranked_entry,close_stop,5.0,8.774112,1,trade_eb1b105335ac98fd,pos_d508631f13cea553,fill_46d20e297f3d75f1,fill_6de069b396dad7a9,cand_cff57e7a63989e74,intent_0736492416db2753,pend_510dee38b1692e32,2026-05-19,21.44,21.73,0.014032882462686525,19.2668,26.184285714285718,2.183087481265283,989.6259999999997,-1.1740759761768584
688191,智洋创新,2026-05-20,2026-05-22,57.48873,52.21388,200,-1054.9699999999987,15.440793220000002,-1070.4107932199986,2,strategy_v5_alpha_ranked_entry,close_stop,5.11497746,10.325815760000001,1,trade_90a53bc1da668236,pos_f49ecda574d1898f,fill_7a1b00980b6da615,fill_b9c08a7d289f3e0e,cand_9137e34e0acba842,intent_d5ead26f74b696f7,pend_ccb3e6b3bca01ff9,2026-05-19,57.2,57.46,0.005047727272727176,53.41,68.87214285714286,3.0797210704862374,815.7460000000001,-1.3121863830407976
000006,深振业A,2026-05-20,2026-05-25,11.215605,10.884555,1300,-430.3649999999992,17.074960750000002,-447.4399607499992,5,strategy_v5_alpha_ranked_entry,three_bars_no_high,5.0,12.07496075,1,trade_ed86dda903bc59d5,pos_593473297c3f38a7,fill_a62e3324852b83fb,fill_9d56d5361d93e6d5,cand_d3ae0c79f2fda17a,intent_bf197cfe555339de,pend_71856316b80ddc55,2026-05-19,11.14,11.21,0.006786804308797079,10.4468,12.745000000000001,2.3153491055972277,999.4465000000005,-0.44768775592290233
300536,农尚环境,2026-05-27,2026-05-28,12.236115,11.374310000000001,1200,-1034.1659999999983,16.824586,-1050.9905859999983,1,strategy_v5_alpha_ranked_entry,close_stop,5.0,11.824586,1,trade_50c29a4bcfc89def,pos_537a0b096a4ae134,fill_220d3feec81dbbc2,fill_53f5aae3f54fd2c3,cand_921990cc36299bc0,intent_bf12c744d45d6c87,pend_b1350356ca360d77,2026-05-26,12.18,12.23,0.00460714285714281,11.789399999999999,13.349999999999998,2.9953917050691126,536.0580000000014,-1.9605911785664902
300199,翰宇药业,2026-05-26,2026-05-29,25.062525,24.497745000000002,600,-338.86799999999937,17.3493235,-356.2173234999994,3,strategy_v5_alpha_ranked_entry,close_stop,5.0,12.3493235,1,trade_53beb91970eccc6d,pos_2f00933f6ed98208,fill_04e170a130c57b31,fill_05f9fb80934dd017,cand_cf538031f3f8cacf,intent_a73fb758937cb19d,pend_6ef36694f35a3efb,2026-05-25,25.41,25.05,-0.013674734356552531,24.3628,29.54785714285714,3.951353268580156,419.8350000000005,-0.8484698119499303
301458,钧崴电子,2026-05-26,2026-05-29,46.473225,48.55571,200,416.4969999999997,14.855571000000001,401.6414289999997,3,strategy_v5_alpha_ranked_entry,three_bars_no_high,5.0,9.855571000000001,1,trade_b967da8eaa5ffe65,pos_c618dd75ff1e835a,fill_74451580a7d35dad,fill_c373d8826e425391,cand_24e30cd57f038898,intent_89ad2fdcdce24517,pend_53e00146f237c013,2026-05-25,47.53,46.45,-0.022233852303808144,44.305800000000005,54.46857142857143,2.152028853226052,433.4849999999989,0.926540546962411
300221,银禧科技,2026-05-26,2026-06-02,13.366679999999999,13.373310000000002,1100,7.293000000003325,17.3553205,-10.062320499996677,7,strategy_v5_alpha_ranked_entry,three_bars_no_high,5.0,12.355320500000001,1,trade_dddf85969829165b,pos_35438a99471818d8,fill_7acbf8546273c25f,fill_9ea6d6899b81b4cc,cand_bfaedb874f9cf04b,intent_f7d5af6085081eac,pend_987bc0a69c6c04b8,2026-05-25,13.42,13.36,-0.003973174366617038,12.9164,15.449285714285715,4.029558606603878,495.3079999999993,-0.02031527958360594
002636,金安国纪,2026-06-01,2026-06-02,53.0265,49.565205000000006,200,-692.2589999999985,14.9565205,-707.2155204999985,1,strategy_v5_alpha_ranked_entry,close_stop,5.0,9.9565205,1,trade_3aef5b3154adcb5f,pos_ecf1f4ac76b08ca2,fill_6fe9ca840755e60b,fill_5bed13224e7fe294,cand_260f7c6000b7d89d,intent_85dac521ee003639,pend_a48ae89edf92bdcc,2026-05-29,53.51,53.0,-0.009035694262754634,51.9596,63.93928571428571,6.726835471030532,213.37999999999937,-3.3143477387758957
688478,晶升股份,2026-06-02,2026-06-03,62.031,61.679145000000005,100,-35.18549999999934,13.207667395000001,-48.39316739499934,1,strategy_v5_alpha_ranked_entry,close_stop,5.062031,8.145636395,1,trade_bb4b09133a3cf4be,pos_43540d7e41e3697f,fill_b4604ab76fd9bd37,fill_d491e9969483ecc8,cand_294006741540fcb1,intent_8c827927a522fc7e,pend_593f18e4fe7f32c8,2026-06-01,62.56,62.0,-0.008455882352941257,60.9364,67.7,3.1658043853165743,109.45999999999998,-0.4421082349259944
002815,崇达技术,2026-05-27,2026-06-04,17.008499999999998,16.591700000000003,100,-41.679999999999495,10.829585,-52.5095849999995,8,strategy_v5_alpha_ranked_entry,three_bars_no_high,5.0,5.829585,1,trade_7baba3e64508599f,pos_6153a0deef0fa39a,fill_93805a74075644f8,fill_c6788529ca18e8ff,cand_90136b5b3d08c189,intent_6841b4e661c3ad30,pend_46035d71c4b398f8,2026-05-26,17.08,17.0,-0.004186182669789207,16.268,19.636428571428567,3.14831104855736,74.04999999999973,-0.709109858203912
301458,钧崴电子,2026-06-03,2026-06-08,49.6248,59.760105,100,1013.5305000000003,12.98800525,1000.5424947500003,5,strategy_v5_alpha_ranked_entry,target_close_confirmed,5.0,7.9880052500000005,1,trade_419976a95609324e,pos_5d7ee14f6f4e87eb,fill_796a0bbf03c3b793,fill_175c48cda12695bd,cand_3b91f963177266c8,intent_56fe20297b58cb67,pend_89ecb8c1b274f17a,2026-06-02,50.1,49.6,-0.009485029940119794,46.158,59.45142857142858,2.372254838008264,346.67999999999995,2.886069270653053
601101,昊华能源,2026-06-01,2026-06-09,12.208101,12.53373,1500,488.44350000000156,24.771424965,463.67207503500157,8,strategy_v5_alpha_ranked_entry,three_bars_no_high,10.183121515,14.588303450000002,2,trade_a663575a118b134d,pos_f63adaa26b262fe4,fill_737c8d68793b7a5d,fill_1441d7988ec9a780,cand_1e439c59315909ae,intent_a29e07427e968186,pend_87e4695075b83717,2026-05-29,12.06,12.02,-0.002818407960199054,11.328800000000001,14.040000000000001,2.707877461706786,836.651999999998,0.5541994461675854
301228,实朴检测,2026-06-03,2026-06-15,72.87642,75.75210500000001,200,575.1370000000037,17.5752105,557.5617895000037,12,strategy_v5_alpha_ranked_entry,close_stop,5.0,12.5752105,1,trade_f0d6a510c91a365b,pos_7eb72184e49e4113,fill_222658d26782725b,fill_07911f9b7497e914,cand_9b5cccc1a2a43dd5,intent_ccdc8324b289f904,pend_453efb176635ca5f,2026-06-02,73.2,72.84,-0.004420491803278748,69.4526,88.60714285714286,4.111422014501485,684.7639999999984,0.814239343043742
600483,福能股份,2026-06-04,2026-06-15,11.591348333333332,11.514240000000001,900,-69.3974999999984,20.389358295,-89.78685829499841,11,strategy_v5_alpha_ranked_entry,time_stop,10.104322135,10.28503616,2,trade_1098958cfab965e4,pos_9320a837c5d7baa8,fill_65a9f6c5746206c2,fill_e17c7c508889ace7,cand_53fb4d67833a28cd,intent_f1ae9e25966a8705,pend_b46a8003de3a070b,2026-06-03,11.68,11.51,-0.014062071917808283,10.9956,13.12,2.104032729398012,364.1084999999993,-0.2465936892299921
600888,新疆众和,2026-06-09,2026-06-15,10.52526,11.064465,500,269.6025000000004,12.874064874999998,256.72843512500043,6,strategy_v5_alpha_ranked_entry,close_stop,5.0526263,7.821438574999999,1,trade_f32032e61e4a910d,pos_39fa2c5a48acfa88,fill_a7542195de30c114,fill_b56c834d933c5188,cand_71b9bc42ce65c773,intent_dafa11f9a7f4d134,pend_dfce0f3918e50dc4,2026-06-08,10.43,10.52,0.00913326941514847,10.045,11.25,2.129870129870132,240.12999999999974,1.0691227048890215
300398,飞凯材料,2026-06-10,2026-06-15,42.411195,41.47925,200,-186.38899999999978,14.147925,-200.53692499999977,5,strategy_v5_alpha_ranked_entry,close_stop,5.0,9.147925,1,trade_41340613dab4f5da,pos_b402ec121ca454ae,fill_2a24c25e8524afa0,fill_e636aee1656e688f,cand_08d7392e42ef8100,intent_5b0f773dbc650ce8,pend_384450bd4eded0a4,2026-06-09,44.34,42.39,-0.043500338294993335,40.229,54.400000000000006,2.4470931646801244,436.439,-0.45948442966829217
300400,劲拓股份,2026-06-10,2026-06-16,35.927955,41.979,300,1815.3135000000007,16.29685,1799.0166500000007,6,strategy_v5_alpha_ranked_entry,target_close_confirmed,5.0,11.29685,1,trade_096c36346212f4bf,pos_f0d9a9be90e0c73e,fill_783e58dc54333d50,fill_06e4f1ce496dd78f,cand_6418d510a6e449c0,intent_3650c7e117c910c3,pend_9b120febe0801213,2026-06-09,35.2,35.91,0.020680539772727213,32.536,43.010000000000005,2.931681681681681,1017.5864999999988,1.7679250363482641
600906,财达证券,2026-06-16,2026-06-22,7.263629999999999,7.2063950000000006,2100,-120.19349999999704,17.870585275,-138.06408527499704,6,strategy_v5_alpha_ranked_entry,three_bars_no_high,5.15253623,12.718049045,1,trade_67b02b4cb3bc6254,pos_77cca5fefa87e5e6,fill_48ff3d7225ba4c80,fill_f6453bc13b263f59,cand_7eddcbb2834f5a28,intent_924b15a345dd9268,pend_f1ec5ea75f852fa7,2026-06-15,7.33,7.26,-0.00905457025920886,7.007000000000001,8.43,3.405572755417961,538.922999999997,-0.25618517909793753
002815,崇达技术,2026-06-17,2026-06-24,19.229609999999997,17.43128,100,-179.83299999999963,10.871564,-190.70456399999964,7,strategy_v5_alpha_ranked_entry,close_stop,5.0,5.871564,1,trade_a24385265df5e8f5,pos_c73bcb3853ca20be,fill_19617d35257621ba,fill_9e287c9550f99fff,cand_357a71a95eedfa7b,intent_088d86ef1ce0dd08,pend_2fdb116fc02a63b7,2026-06-16,19.35,19.22,-0.006221705426356805,18.473000000000003,23.254285714285714,4.451865124613134,75.66099999999949,-2.5205133952763106
300568,星源材质,2026-06-17,2026-06-25,19.409699999999997,18.360815000000002,500,-524.4424999999975,14.59020375,-539.0327037499975,8,strategy_v5_alpha_ranked_entry,close_stop,5.0,9.59020375,1,trade_25593ed984d6ab44,pos_085af41f3608247f,fill_dcd05b4eca6ed7e8,fill_11594837a277bb32,cand_93d6536f8defd8e3,intent_0375a880804b44f6,pend_66f9fc3855ca3b77,2026-06-16,19.68,19.4,-0.01373475609756114,17.836,23.515714285714285,2.0801053610164226,786.8499999999993,-0.6850514122767973
300679,电连技术,2026-06-17,2026-06-25,62.77137,68.40578000000001,200,1126.8820000000019,16.840578,1110.0414220000018,8,strategy_v5_alpha_ranked_entry,three_bars_no_high,5.0,11.840578,1,trade_03898703405b440f,pos_1c0ce5a7d255da49,fill_c6f11cf2b312995c,fill_3f8277e54f565501,cand_6ee172f92de09486,intent_2340cd7d68ec47e9,pend_b405dddd3b406008,2026-06-16,63.89,62.74,-0.017508686805446927,60.6816,76.98,4.079915222540834,417.95399999999887,2.655893763428523
003022,联泓新科,2026-06-17,2026-06-26,28.164074999999997,26.996495000000003,400,-467.03199999999754,15.399299000000001,-482.4312989999975,9,strategy_v5_alpha_ranked_entry,three_bars_no_high,5.0,10.399299000000001,1,trade_b3ca042e1926c8af,pos_03c3c436ac5daf6e,fill_1c9ae4b5c3f4ae83,fill_9280c22b64816df7,cand_f2effab23d9c0a95,intent_9b1dee50ae6364d9,pend_a4cbe7fc40d9a826,2026-06-16,28.28,28.15,-0.004099186704384916,26.156200000000002,33.902857142857144,2.6475455046883627,803.149999999998,-0.6006739699931504
002536,飞龙股份,2026-06-26,2026-06-29,51.525749999999995,47.526225,300,-1199.8574999999996,17.128933749999998,-1216.9864337499996,3,strategy_v5_alpha_ranked_entry,close_stop,5.0,12.128933749999998,1,trade_3ccac3ba409a88e5,pos_ffbc7cf8d61465c6,fill_7a1fac8087863068,fill_bdf19e54fe82e35a,cand_db840d1fe5d612e8,intent_b8cf23e68e3bee75,pend_6c56ec210f876a01,2026-06-25,51.89,51.5,-0.007019656966660404,50.1368,61.56928571428571,5.52092500244451,416.68499999999824,-2.9206389328869644
300252,金信诺,2026-06-23,2026-06-30,18.249119999999998,16.621685,200,-325.4869999999997,11.6621685,-337.1491684999997,7,strategy_v5_alpha_ranked_entry,close_stop,5.0,6.6621685,1,trade_275a7f52eccb9c5c,pos_fd93dc6e408dccfb,fill_4764c35fe2d926a2,fill_1078674250aad83a,cand_674e075cd0899aae,intent_c9731a3bac70d03b,pend_db8052f5613404aa,2026-06-22,18.69,18.24,-0.02358908507223134,17.199,22.36714285714286,2.4662259269905156,210.02399999999923,-1.605288769378742
002056,横店东磁,2026-06-29,2026-06-30,30.23511,28.815585,300,-425.8575000000001,14.322337749999999,-440.17983775000005,1,strategy_v5_alpha_ranked_entry,close_stop,5.0,9.322337749999999,1,trade_6635d941efb7d47e,pos_9a4bb70db9490220,fill_e87844d79429e4ef,fill_6a8cee64fbd1e7ee,cand_d593657b2194808b,intent_d47598c4ddc64787,pend_7393383604e5c9e8,2026-06-26,30.52,30.22,-0.00933453473132373,29.2138,37.09428571428571,5.033138657392213,306.3929999999999,-1.4366510910823687
300382,斯莱克,2026-06-26,2026-07-01,19.059525,22.918535000000002,400,1543.6040000000005,14.583707,1529.0202930000005,5,strategy_v5_alpha_ranked_entry,target_close_confirmed,5.0,9.583707,1,trade_954173080a97d6b3,pos_1b9ca30593f82c50,fill_7b1c1f02f0e6165a,fill_d554542c060d25d7,cand_ced7981f2758cc70,intent_cf558a05f2a55995,pend_5b1887d181e59185,2026-06-25,19.05,19.05,0.0004999999999999449,18.2378,22.89857142857143,4.738452879304882,328.6900000000003,4.651861307006599
600246,万通发展,2026-06-26,2026-07-02,19.68984,16.931530000000002,700,-1930.8169999999986,16.18238509,-1946.9993850899987,6,strategy_v5_alpha_ranked_entry,close_stop,5.13782888,11.044556210000001,1,trade_54ce6d5f756a8658,pos_3dd63f60a6296a13,fill_be522a3ea7fdc29a,fill_e57cfcadabf7c884,cand_c8c6a1217c2bf1ef,intent_984e1c7f1d381241,pend_98e586f5dc8d723c,2026-06-25,19.71,19.68,-0.0010228310502283788,18.247600000000002,24.42,3.2207330415754956,1009.5679999999987,-1.928547046944833
688216,气派科技,2026-07-02,2026-07-06,42.24111,40.709635,300,-459.4425000000001,16.355297485,-475.7977974850001,4,strategy_v5_alpha_ranked_entry,close_stop,5.12672333,11.228574155,1,trade_2c6003e6e66c1af0,pos_0d6f8b93cbff5d04,fill_07b7ce815a907493,fill_21483b15e2da4cd5,cand_e1f055dc8cdea450,intent_f978da0319431041,pend_73e4ddda8959bc34,2026-07-01,42.75,42.22,-0.011903859649122883,40.3858,53.153571428571425,4.400461648156433,556.5929999999987,-0.8548397078026515
002824,和胜股份,2026-07-03,2026-07-06,32.67632999999999,32.093945,100,-58.238499999999505,11.604697250000001,-69.8431972499995,3,strategy_v5_alpha_ranked_entry,close_stop,5.0,6.60469725,1,trade_66e12970465fef98,pos_9a8ddb87cc7a2a5e,fill_9f83e20a30cb75cc,fill_9269dabe1e39e2af,cand_7b9d889c8d92d57f,intent_8c9cb7f4278015d1,pend_7f3abbca9b30f1dc,2026-07-02,33.18,32.66,-0.01517992766726961,32.339999999999996,34.91,2.0595238095237973,33.63299999999967,-2.0766270404067493
600030,中信证券,2026-07-02,2026-07-07,29.384685,29.12543,500,-129.62749999999977,17.573908075,-147.20140807499976,5,strategy_v5_alpha_ranked_entry,three_bars_no_high,5.146923425,12.42698465,1,trade_e5a31982795db070,pos_117f4fe734cf9831,fill_4463873deae47966,fill_a8150a2b352adaa7,cand_5113c2a328328dcb,intent_76bb90a59c5fe0fa,pend_a595506c56abe5c5,2026-07-01,29.47,29.37,-0.0028949779436714396,27.9398,32.808571428571426,2.181787628134514,722.4424999999997,-0.20375518892506994
