date,code,side,price,shares,fee,reason,signal_date,stop,target,fill_id,candidate_id,order_intent_id,pending_order_id,requested_shares,allowed_at_open_shares,signal_close,next_open,opening_gap
2026-06-17,002815,buy,19.229609999999997,100,5.0,strategy_v5_alpha_ranked_entry,2026-06-16,18.473000000000003,23.254285714285714,fill_19617d35257621ba,cand_357a71a95eedfa7b,intent_088d86ef1ce0dd08,pend_2fdb116fc02a63b7,100,100,19.35,19.22,-0.006221705426356805
2026-06-22,600906,sell,7.2063950000000006,2100,12.718049045,three_bars_no_high,2026-06-18,7.007000000000001,8.43,fill_f6453bc13b263f59,cand_7eddcbb2834f5a28,intent_924b15a345dd9268,pend_d8caea0e9ef56340,2100,2100,7.33,7.21,-0.008253094910591452
2026-06-23,300252,buy,18.249119999999998,200,5.0,strategy_v5_alpha_ranked_entry,2026-06-22,17.199,22.36714285714286,fill_4764c35fe2d926a2,cand_674e075cd0899aae,intent_c9731a3bac70d03b,pend_db8052f5613404aa,200,200,18.69,18.24,-0.02358908507223134
2026-06-24,002815,sell,17.43128,100,5.871564,close_stop,2026-06-23,18.473000000000003,23.254285714285714,fill_9e287c9550f99fff,cand_357a71a95eedfa7b,intent_088d86ef1ce0dd08,pend_cd9b567700c049fe,100,100,19.35,17.44,-0.019122609673790758
2026-06-25,300568,sell,18.360815000000002,500,9.59020375,close_stop,2026-06-24,18.573999999999998,23.515714285714285,fill_11594837a277bb32,cand_93d6536f8defd8e3,intent_0375a880804b44f6,pend_b427bf7ed33dafd9,500,500,19.68,18.37,0.0038251366120218844
2026-06-25,300679,sell,68.40578000000001,200,11.840578,three_bars_no_high,2026-06-24,63.395,76.98,fill_3f8277e54f565501,cand_6ee172f92de09486,intent_2340cd7d68ec47e9,pend_3302e2a3f2748057,200,200,63.89,68.44,0.011079923179199369
2026-06-26,003022,sell,26.996495000000003,400,10.399299000000001,three_bars_no_high,2026-06-25,26.156200000000002,33.902857142857144,fill_9280c22b64816df7,cand_f2effab23d9c0a95,intent_9b1dee50ae6364d9,pend_2715b3f08f72bd0c,400,400,28.28,27.01,-0.012431444241316258
2026-06-26,600246,buy,19.68984,700,5.13782888,strategy_v5_alpha_ranked_entry,2026-06-25,18.247600000000002,24.42,fill_be522a3ea7fdc29a,cand_c8c6a1217c2bf1ef,intent_984e1c7f1d381241,pend_98e586f5dc8d723c,700,700,19.71,19.68,-0.0010228310502283788
2026-06-26,002536,buy,51.525749999999995,300,5.0,strategy_v5_alpha_ranked_entry,2026-06-25,50.1368,61.56928571428571,fill_7a1fac8087863068,cand_db840d1fe5d612e8,intent_b8cf23e68e3bee75,pend_6c56ec210f876a01,300,300,51.89,51.5,-0.007019656966660404
2026-06-26,300382,buy,19.059525,400,5.0,strategy_v5_alpha_ranked_entry,2026-06-25,18.2378,22.89857142857143,fill_7b1c1f02f0e6165a,cand_ced7981f2758cc70,intent_cf558a05f2a55995,pend_5b1887d181e59185,400,800,19.05,19.05,0.0004999999999999449
2026-06-29,002536,sell,47.526225,300,12.128933749999998,close_stop,2026-06-26,50.1368,61.56928571428571,fill_bdf19e54fe82e35a,cand_db840d1fe5d612e8,intent_b8cf23e68e3bee75,pend_2dd63c1690d1a9f6,300,300,51.89,47.55,-0.011845386533665847
2026-06-29,002056,buy,30.23511,300,5.0,strategy_v5_alpha_ranked_entry,2026-06-26,29.2138,37.09428571428571,fill_e87844d79429e4ef,cand_d593657b2194808b,intent_d47598c4ddc64787,pend_7393383604e5c9e8,300,500,30.52,30.22,-0.00933453473132373
2026-06-30,300252,sell,16.621685,200,6.6621685,close_stop,2026-06-29,17.199,22.36714285714286,fill_1078674250aad83a,cand_674e075cd0899aae,intent_c9731a3bac70d03b,pend_42b861c961f7567c,200,200,18.69,16.63,0.01094224924012166
2026-06-30,002056,sell,28.815585,300,9.322337749999999,close_stop,2026-06-29,29.2138,37.09428571428571,fill_6a8cee64fbd1e7ee,cand_d593657b2194808b,intent_d47598c4ddc64787,pend_f70b7028c4413f99,300,300,30.52,28.83,0.0
2026-07-01,300382,sell,22.918535000000002,400,9.583707,target_close_confirmed,2026-06-30,20.03142857142857,22.89857142857143,fill_d554542c060d25d7,cand_ced7981f2758cc70,intent_cf558a05f2a55995,pend_5f1cf21bf7ac9aa4,400,400,19.05,22.93,-0.007788836001730859
2026-07-02,600246,sell,16.931530000000002,700,11.044556210000001,close_stop,2026-07-01,18.247600000000002,24.42,fill_e57cfcadabf7c884,cand_c8c6a1217c2bf1ef,intent_984e1c7f1d381241,pend_813cbe9cd7ba45c8,700,700,19.71,16.94,-0.0488489612577202
2026-07-02,600030,buy,29.384685,500,5.146923425,strategy_v5_alpha_ranked_entry,2026-07-01,27.9398,32.808571428571426,fill_4463873deae47966,cand_5113c2a328328dcb,intent_76bb90a59c5fe0fa,pend_a595506c56abe5c5,500,500,29.47,29.37,-0.0028949779436714396
2026-07-02,688216,buy,42.24111,300,5.12672333,strategy_v5_alpha_ranked_entry,2026-07-01,40.3858,53.153571428571425,fill_07b7ce815a907493,cand_e1f055dc8cdea450,intent_f978da0319431041,pend_73e4ddda8959bc34,300,300,42.75,42.22,-0.011903859649122883
2026-07-02,000970,buy,15.707849999999999,700,5.0,strategy_v5_alpha_ranked_entry,2026-07-01,15.0038,18.382857142857144,fill_9c942cdf20edddb2,cand_265d372f21ed0785,intent_ac82285ed0a7331e,pend_28557789c956c552,700,900,15.49,15.7,0.014063912201420115
2026-07-03,000970,add,16.438215,300,5.0,pyramid_add,2026-07-02,15.19,19.089285714285715,fill_5339fb384eb8273e,cand_265d372f21ed0785,intent_4d1f7fddbf10ff32,pend_4a5171fbd6cf91a1,300,300,16.1,16.43,0.02100714285714278
2026-07-03,002824,buy,32.67632999999999,100,5.0,strategy_v5_alpha_ranked_entry,2026-07-02,32.339999999999996,34.91,fill_9f83e20a30cb75cc,cand_7b9d889c8d92d57f,intent_8c9cb7f4278015d1,pend_7f3abbca9b30f1dc,100,100,33.18,32.66,-0.01517992766726961
2026-07-06,688216,sell,40.709635,300,11.228574155,close_stop,2026-07-03,43.71142857142857,53.153571428571425,fill_21483b15e2da4cd5,cand_e1f055dc8cdea450,intent_f978da0319431041,pend_a946a754855eaa8a,300,300,42.75,40.73,-0.007553606237816868
2026-07-06,002824,sell,32.093945,100,6.60469725,close_stop,2026-07-03,32.339999999999996,34.91,fill_9269dabe1e39e2af,cand_7b9d889c8d92d57f,intent_8c9cb7f4278015d1,pend_4b5742399898dcb8,100,100,33.18,32.11,0.0009351620947630757
2026-07-07,600030,sell,29.12543,500,12.42698465,three_bars_no_high,2026-07-06,27.9398,32.808571428571426,fill_a8150a2b352adaa7,cand_5113c2a328328dcb,intent_76bb90a59c5fe0fa,pend_5a4d0a8072d6804c,500,500,29.47,29.14,-0.003079028395484129
2026-07-09,000970,sell,15.03248,1000,12.51624,end_of_backtest,2026-07-09,15.19,19.089285714285715,fill_3755f338b0af4907,cand_265d372f21ed0785,intent_ac82285ed0a7331e,pend_28557789c956c552,1000,1000,15.49,15.8,0.020012911555842505
