code,name,industry
301178,天亿马,信息传输、软件和信息技术服务业
301179,泽宇智能,信息传输、软件和信息技术服务业
301180,万祥科技,制造业
301181,标榜股份,制造业
301182,凯旺科技,制造业
301183,东田微,制造业
301185,鸥玛软件,信息传输、软件和信息技术服务业
301186,超达装备,制造业
301187,欧圣电气,制造业
301188,力诺药包,制造业
301189,奥尼电子,制造业
301190,善水科技,制造业
301191,菲菱科思,制造业
301192,泰祥股份,制造业
301193,家联科技,制造业
301195,北路智控,信息传输、软件和信息技术服务业
301196,唯科科技,制造业
301197,工大科雅,信息传输、软件和信息技术服务业
301198,喜悦智行,制造业
301199,迈赫股份,制造业
301200,大族数控,制造业
301201,诚达药业,制造业
301202,朗威股份,制造业
301203,国泰环保,水利、环境和公共设施管理业
301205,联特科技,制造业
301206,三元生物,制造业
301207,华兰疫苗,制造业
301208,中亦科技,信息传输、软件和信息技术服务业
301209,联合化学,制造业
301210,金杨精密,制造业
301211,亨迪药业,制造业
301212,联盛化学,制造业
301213,观想科技,信息传输、软件和信息技术服务业
301215,中汽股份,科学研究和技术服务业
301216,万凯新材,制造业
301217,铜冠铜箔,制造业
301218,华是科技,信息传输、软件和信息技术服务业
301219,腾远钴业,制造业
301220,亚香股份,制造业
301221,光庭信息,信息传输、软件和信息技术服务业
301222,浙江恒威,制造业
301223,中荣股份,制造业
301225,恒勃股份,制造业
301226,祥明智能,制造业
301227,森鹰窗业,制造业
301228,实朴检测,科学研究和技术服务业
301229,纽泰格,制造业
301230,泓博医药,科学研究和技术服务业
301231,荣信文化,文化、体育和娱乐业
301232,飞沃科技,制造业
301233,盛帮股份,制造业
301234,五洲医疗,制造业
301235,华康洁净,建筑业
301236,软通动力,信息传输、软件和信息技术服务业
301237,和顺科技,制造业
301238,瑞泰新材,制造业
301239,普瑞眼科,卫生和社会工作
301246,宏源药业,制造业
301248,杰创智能,信息传输、软件和信息技术服务业
301251,威尔高,制造业
301252,同星科技,制造业
301255,通力科技,制造业
301256,华融化学,制造业
301257,普蕊斯,科学研究和技术服务业
301258,富士莱,制造业
301259,艾布鲁,水利、环境和公共设施管理业
301260,格力博,制造业
301261,恒工精密,制造业
301262,海看股份,信息传输、软件和信息技术服务业
301263,泰恩康,批发和零售业
301265,华新科技,制造业
301266,宇邦新材,制造业
301267,华厦眼科,卫生和社会工作
301268,铭利达,制造业
301269,华大九天,信息传输、软件和信息技术服务业
301270,汉仪股份,信息传输、软件和信息技术服务业
301272,英华特,制造业
301273,瑞晨环保,制造业
301275,汉朔科技,制造业
301276,嘉曼服饰,制造业
301277,新天地,制造业
301278,快可电子,制造业
301279,金道科技,制造业
301280,珠城科技,制造业
301281,科源制药,制造业
301282,金禄电子,制造业
301283,聚胶股份,制造业
301285,鸿日达,制造业
301286,侨源股份,制造业
301287,康力源,制造业
301288,清研环境,制造业
301289,国缆检测,科学研究和技术服务业
301290,东星医疗,制造业
301291,明阳电气,制造业
301292,海科新源,制造业
301293,三博脑科,卫生和社会工作
301295,美硕科技,制造业
301296,新巨丰,制造业
301297,富乐德,科学研究和技术服务业
301298,东利机械,制造业
301299,卓创资讯,信息传输、软件和信息技术服务业
301300,远翔新材,制造业
301301,川宁生物,制造业
301302,华如科技,信息传输、软件和信息技术服务业
301303,真兰仪表,制造业
301305,朗坤科技,水利、环境和公共设施管理业
301306,西测测试,科学研究和技术服务业
301307,美利信,制造业
301308,江波龙,制造业
301309,万得凯,制造业
301310,鑫宏业,制造业
301311,昆船智能,制造业
301312,智立方,制造业
301313,凡拓数创,信息传输、软件和信息技术服务业
301314,科瑞思,制造业
301315,威士顿,信息传输、软件和信息技术服务业
301316,慧博云通,信息传输、软件和信息技术服务业
301317,鑫磊股份,制造业
301318,维海德,制造业
301319,唯特偶,制造业
301320,豪江智能,制造业
301321,翰博高新,制造业
301322,绿通科技,制造业
301323,新莱福,制造业
301325,曼恩斯特,制造业
301326,捷邦科技,制造业
301327,华宝新能,制造业
301328,维峰电子,制造业
301329,信音电子,制造业
301330,熵基科技,制造业
301331,恩威医药,制造业
301332,德尔玛,制造业
301333,诺思格,科学研究和技术服务业
301335,天元宠物,制造业
301336,趣睡科技,制造业
301337,亚华电子,信息传输、软件和信息技术服务业
301338,凯格精机,制造业
301339,通行宝,信息传输、软件和信息技术服务业
301345,涛涛车业,制造业
301348,蓝箭电子,制造业
301349,信德新材,制造业
301353,普莱得,制造业
301355,南王科技,制造业
301356,天振股份,制造业
301357,北方长龙,制造业
301358,湖南裕能,制造业
301359,东南电子,制造业
301360,荣旗科技,制造业
301361,众智科技,制造业
301362,民爆光电,制造业
301363,美好医疗,制造业
301365,矩阵股份,科学研究和技术服务业
301366,一博科技,制造业
301367,瑞迈特,制造业
301368,丰立智能,制造业
301369,联动科技,制造业
301370,国科恒泰,批发和零售业
301371,敷尔佳,制造业
301372,科净源,水利、环境和公共设施管理业
301373,凌玮科技,制造业
301376,致欧科技,批发和零售业
301377,鼎泰高科,制造业
301378,通达海,信息传输、软件和信息技术服务业
301379,天山电子,制造业
301380,挖金客,信息传输、软件和信息技术服务业
301381,赛维时代,批发和零售业
301382,蜂助手,信息传输、软件和信息技术服务业
301383,天键股份,制造业
301386,未来电器,制造业
301387,光大同创,制造业
301388,欣灵电气,制造业
301389,隆扬电子,制造业
301390,经纬股份,科学研究和技术服务业
301391,卡莱特,制造业
301392,汇成真空,制造业
301393,昊帆生物,制造业
301395,仁信新材,制造业
301396,宏景科技,信息传输、软件和信息技术服务业
301397,溯联股份,制造业
301398,星源卓镁,制造业
301399,英特科技,制造业
301408,华人健康,批发和零售业
301413,安培龙,制造业
301418,协昌科技,制造业
301419,阿莱德,制造业
301421,波长光电,制造业
301428,世纪恒通,信息传输、软件和信息技术服务业
301429,森泰股份,制造业
301439,泓淋电力,制造业
301446,福事特,制造业
301448,开创电气,制造业
301456,盘古智能,制造业
301458,钧崴电子,制造业
301459,丰茂股份,制造业
301468,博盈特焊,制造业
301469,恒达新材,制造业
301479,弘景光电,制造业
301486,致尚科技,制造业
301487,盟固利,制造业
301488,豪恩汽电,制造业
301489,思泉新材,制造业
301498,乖宝宠物,制造业
301499,维科精密,制造业
301500,飞南资源,制造业
301501,恒鑫生活,制造业
301502,华阳智能,制造业
301503,智迪科技,制造业
301505,苏州规划,科学研究和技术服务业
301507,民生健康,制造业
301508,中机认检,科学研究和技术服务业
301509,金凯生科,制造业
301510,固高科技,制造业
301511,德福科技,制造业
301512,智信精密,制造业
301515,港通医疗,制造业
301516,中远通,制造业
301517,陕西华达,制造业
301518,长华化学,制造业
301519,舜禹股份,水利、环境和公共设施管理业
301520,万邦医药,科学研究和技术服务业
301522,上大股份,制造业
301525,儒竞科技,制造业
301526,国际复材,制造业
301528,多浦乐,制造业
301529,福赛科技,制造业
301533,威马农机,制造业
301535,浙江华远,制造业
301536,星宸科技,制造业
301538,骏鼎达,制造业
301539,宏鑫科技,制造业
301548,崇德科技,制造业
301550,斯菱智驱,制造业
301551,无线传媒,信息传输、软件和信息技术服务业
301552,科力装备,制造业
301555,惠柏新材,制造业
301556,托普云农,信息传输、软件和信息技术服务业
301557,常友科技,制造业
301558,三态股份,批发和零售业
301559,中集环科,制造业
301560,众捷汽车,制造业
301565,中仑新材,制造业
301566,达利凯普,制造业
301567,贝隆精密,制造业
301568,思泰克,制造业
301571,国科天成,制造业
301577,美信科技,制造业
301578,辰奕智能,制造业
301580,爱迪特,制造业
301581,黄山谷捷,制造业
301585,蓝宇股份,制造业
301586,佳力奇,制造业
301587,中瑞股份,制造业
301588,美新科技,制造业
301589,诺瓦星云,制造业
301590,优优绿能,制造业
301591,肯特股份,制造业
301592,六九一二,信息传输、软件和信息技术服务业
301595,太力科技,制造业
301596,瑞迪智驱,制造业
301598,博科测试,制造业
301600,慧翰股份,制造业
301601,惠通科技,科学研究和技术服务业
301602,超研股份,制造业
301603,乔锋智能,制造业
301606,绿联科技,制造业
301607,富特科技,制造业
301608,博实结,制造业
301611,珂玛科技,制造业
301613,新铝时代,制造业
301616,浙江华业,制造业
301617,博苑新材,制造业
301618,长联科技,制造业
301622,英思特,制造业
301626,苏州天脉,制造业
301628,强达电路,制造业
301629,矽电股份,制造业
301631,壹连科技,制造业
301633,港迪技术,信息传输、软件和信息技术服务业
301636,泽润新能,制造业
301658,首航新能,制造业
301662,宏工科技,制造业
301665,泰禾股份,制造业
302132,中航成飞,制造业
600000,浦发银行,金融业
600004,白云机场,交通运输、仓储和邮政业
600005,武钢股份,UNMAPPED_600
600006,东风股份,制造业
600007,中国国贸,房地产业
600008,首创环保,电力、热力、燃气及水生产和供应业
600009,上海机场,交通运输、仓储和邮政业
600010,包钢股份,制造业
600011,华能国际,电力、热力、燃气及水生产和供应业
600012,皖通高速,交通运输、仓储和邮政业
600015,华夏银行,金融业
600016,民生银行,金融业
600017,日照港,交通运输、仓储和邮政业
600018,上港集团,交通运输、仓储和邮政业
600019,宝钢股份,制造业
600020,中原高速,交通运输、仓储和邮政业
600021,上海电力,电力、热力、燃气及水生产和供应业
600022,山东钢铁,制造业
600023,浙能电力,电力、热力、燃气及水生产和供应业
600025,华能水电,电力、热力、燃气及水生产和供应业
600026,中远海能,交通运输、仓储和邮政业
600027,华电国际,电力、热力、燃气及水生产和供应业
600028,中国石化,采矿业
600029,南方航空,交通运输、仓储和邮政业
600030,中信证券,金融业
600031,三一重工,制造业
600032,浙江新能,电力、热力、燃气及水生产和供应业
600033,福建高速,交通运输、仓储和邮政业
600035,楚天高速,交通运输、仓储和邮政业
600036,招商银行,金融业
600037,歌华有线,信息传输、软件和信息技术服务业
600038,中直股份,制造业
600039,四川路桥,建筑业
600048,保利发展,房地产业
600050,中国联通,信息传输、软件和信息技术服务业
600051,宁波联合,批发和零售业
600052,东望时代,租赁和商务服务业
600053,*ST九鼎,金融业
600054,黄山旅游,水利、环境和公共设施管理业
600055,万东医疗,制造业
600056,中国医药,批发和零售业
600057,厦门象屿,租赁和商务服务业
600058,五矿发展,批发和零售业
600059,古越龙山,制造业
600060,海信视像,制造业
600061,国投资本,金融业
600062,华润双鹤,制造业
600063,皖维高新,制造业
600064,南京高科,房地产业
600066,宇通客车,制造业
600067,冠城新材,制造业
600068,葛洲坝,UNMAPPED_600
600069,退市银鸽,UNMAPPED_600
600070,*ST富润,UNMAPPED_600
600071,凤凰光学,制造业
600072,中船科技,建筑业
600073,光明肉业,制造业
600074,退市保千,UNMAPPED_600
600075,新疆天业,制造业
600076,康欣新材,制造业
600077,*ST宋都,UNMAPPED_600
600078,澄星股份,制造业
600079,ST人福,制造业
600080,ST金花,制造业
600081,东风科技,制造业
600082,ST海泰,批发和零售业
600083,*ST博信,UNMAPPED_600
600084,*ST尼雅,制造业
600085,同仁堂,制造业
600086,退市金钰,UNMAPPED_600
600088,中视传媒,文化、体育和娱乐业
600089,特变电工,制造业
600090,退市济堂,UNMAPPED_600
600091,退市明科,UNMAPPED_600
600093,退市易见,UNMAPPED_600
600094,大名城,房地产业
600095,湘财股份,金融业
600096,云天化,制造业
600097,开创国际,农、林、牧、渔业
600098,广州发展,电力、热力、燃气及水生产和供应业
600099,林海股份,制造业
600100,同方股份,制造业
600101,明星电力,电力、热力、燃气及水生产和供应业
600103,青山纸业,制造业
600104,上汽集团,制造业
600105,永鼎股份,制造业
600106,重庆路桥,交通运输、仓储和邮政业
600107,*ST尔雅,制造业
600108,亚盛集团,农、林、牧、渔业
600109,国金证券,金融业
600110,诺德股份,制造业
600111,北方稀土,制造业
600112,*ST天成,UNMAPPED_600
600113,浙江东日,租赁和商务服务业
600114,东睦股份,制造业
600115,中国东航,交通运输、仓储和邮政业
600116,三峡水利,电力、热力、燃气及水生产和供应业
600117,西宁特钢,制造业
600118,中国卫星,制造业
600119,*ST长投,交通运输、仓储和邮政业
600120,浙江东方,金融业
600121,郑州煤电,采矿业
600122,*ST宏图,UNMAPPED_600
600123,兰花科创,采矿业
600125,铁龙物流,交通运输、仓储和邮政业
600126,杭钢股份,制造业
600127,金健米业,制造业
600128,苏豪弘业,批发和零售业
600129,太极集团,制造业
600130,波导股份,制造业
600131,国网信通,信息传输、软件和信息技术服务业
600132,重庆啤酒,制造业
600133,东湖高新,水利、环境和公共设施管理业
600135,乐凯胶片,制造业
600136,ST明诚,文化、体育和娱乐业
600137,浪莎股份,制造业
600138,中青旅,租赁和商务服务业
600139,*ST西源,UNMAPPED_600
600141,兴发集团,制造业
600143,金发科技,制造业
600145,退市新亿,UNMAPPED_600
600146,退市环球,UNMAPPED_600
600148,长春一东,制造业
600149,廊坊发展,电力、热力、燃气及水生产和供应业
600150,中国船舶,制造业
600151,航天机电,制造业
600152,维科技术,制造业
600153,建发股份,租赁和商务服务业
600155,华创云信,金融业
600156,华升股份,制造业
600157,永泰能源,电力、热力、燃气及水生产和供应业
600158,中体产业,文化、体育和娱乐业
600159,大龙地产,建筑业
600160,巨化股份,制造业
600161,天坛生物,制造业
600162,香江控股,房地产业
600163,中闽能源,电力、热力、燃气及水生产和供应业
600165,ST宁科,制造业
600166,福田汽车,制造业
600167,联美控股,电力、热力、燃气及水生产和供应业
600168,武汉控股,电力、热力、燃气及水生产和供应业
600169,ST太重,制造业
600170,上海建工,建筑业
600171,上海贝岭,制造业
600172,黄河旋风,制造业
600173,卧龙新能,房地产业
600175,退市美都,UNMAPPED_600
600176,中国巨石,制造业
600177,雅戈尔,制造业
600178,东安动力,制造业
600179,安通控股,交通运输、仓储和邮政业
600180,*ST瑞茂,批发和零售业
600182,S佳通,制造业
600183,生益科技,制造业
600184,光电股份,制造业
600185,珠免集团,租赁和商务服务业
600186,莲花控股,制造业
600187,*ST国中,电力、热力、燃气及水生产和供应业
600188,兖矿能源,采矿业
600189,泉阳泉,制造业
600190,退市锦港,UNMAPPED_600
600191,华资实业,制造业
600192,长城电工,制造业
600193,退市创兴,UNMAPPED_600
600195,中牧股份,制造业
600196,复星医药,制造业
600197,伊力特,制造业
600198,大唐电信,制造业
600199,金种子酒,制造业
600200,退市苏吴,UNMAPPED_600
600201,生物股份,制造业
600202,哈空调,制造业
600203,福日电子,制造业
600206,有研新材,制造业
600207,安彩高科,制造业
600208,衢州发展,房地产业
600209,退市罗顿,UNMAPPED_600
600210,紫江企业,制造业
600211,西藏药业,制造业
600212,绿能慧充,制造业
600213,*ST亚星,UNMAPPED_600
600215,派斯林,制造业
600216,浙江医药,制造业
600217,中再资环,制造业
600218,全柴动力,制造业
600219,南山铝业,制造业
600220,ST阳光,UNMAPPED_600
600221,海航控股,交通运输、仓储和邮政业
600222,太龙药业,制造业
600223,福瑞达,制造业
600225,退市卓朗,UNMAPPED_600
600226,亨通股份,电力、热力、燃气及水生产和供应业
600227,赤天化,制造业
600228,返利科技,信息传输、软件和信息技术服务业
600229,城市传媒,文化、体育和娱乐业
600230,沧州大化,制造业
600231,凌钢股份,制造业
600232,金鹰股份,制造业
600233,圆通速递,交通运输、仓储和邮政业
600234,科新发展,建筑业
600235,民丰特纸,制造业
600236,桂冠电力,电力、热力、燃气及水生产和供应业
600237,铜峰电子,制造业
600238,*ST椰岛,制造业
600239,ST云城,房地产业
600240,退市华业,UNMAPPED_600
600241,时代万恒,制造业
600242,退市中昌,UNMAPPED_600
600243,*ST海华,制造业
600246,万通发展,房地产业
600247,*ST成城,UNMAPPED_600
600248,陕建股份,建筑业
600249,两面针,制造业
600250,南京商旅,水利、环境和公共设施管理业
600251,冠农股份,制造业
600252,中恒集团,制造业
600255,鑫科材料,制造业
600256,广汇能源,采矿业
600257,大湖股份,农、林、牧、渔业
600258,首旅酒店,住宿和餐饮业
600259,中稀有色,采矿业
600260,*ST凯乐,UNMAPPED_600
600261,阳光照明,制造业
600262,北方股份,制造业
600265,*ST景谷,制造业
600266,城建发展,房地产业
600267,海正药业,制造业
600268,国电南自,制造业
600269,赣粤高速,交通运输、仓储和邮政业
600270,外运发展,UNMAPPED_600
600271,航天信息,信息传输、软件和信息技术服务业
600272,开开实业,批发和零售业
600273,嘉化能源,制造业
600275,退市昌鱼,UNMAPPED_600
600276,恒瑞医药,制造业
600277,ST亿利,UNMAPPED_600
600278,东方创业,批发和零售业
600279,重庆港,交通运输、仓储和邮政业
600280,中央商场,批发和零售业
600281,华阳新材,制造业
600282,南钢股份,制造业
600283,钱江水利,电力、热力、燃气及水生产和供应业
600284,浦东建设,建筑业
600285,羚锐制药,制造业
600287,苏豪时尚,批发和零售业
600288,大恒科技,制造业
600289,ST信通,信息传输、软件和信息技术服务业
600290,*ST华仪,UNMAPPED_600
600291,退市西水,UNMAPPED_600
600292,电投水电,水利、环境和公共设施管理业
600293,三峡新材,制造业
600295,鄂尔多斯,制造业
600297,广汇汽车,UNMAPPED_600
600298,安琪酵母,制造业
600299,安迪苏,制造业
600300,维维股份,制造业
600301,华锡有色,采矿业
600302,ST标准,制造业
600303,曙光股份,制造业
600305,恒顺醋业,制造业
600306,退市商城,UNMAPPED_600
600307,酒钢宏兴,制造业
600308,华泰股份,制造业
600309,万华化学,制造业
600310,广西能源,电力、热力、燃气及水生产和供应业
600311,*ST荣华,UNMAPPED_600
600312,平高电气,制造业
600313,农发种业,批发和零售业
600315,上海家化,制造业
600316,洪都航空,制造业
600317,营口港,UNMAPPED_600
600318,新力金融,金融业
600319,亚星化学,制造业
600320,振华重工,制造业
600321,正源股份,UNMAPPED_600
600322,津投城开,房地产业
600323,瀚蓝环境,水利、环境和公共设施管理业
600325,华发股份,房地产业
600326,西藏天路,制造业
600327,大东方,卫生和社会工作
600328,中盐化工,制造业
600329,达仁堂,制造业
600330,天通股份,制造业
600331,宏达股份,制造业
600332,白云山,制造业
600333,长春燃气,电力、热力、燃气及水生产和供应业
600335,国机汽车,批发和零售业
600336,澳柯玛,制造业
600337,ST美克,批发和零售业
600338,西藏珠峰,采矿业
600339,中油工程,采矿业
600340,*ST华幸,房地产业
600343,航天动力,制造业
600345,长江通信,制造业
600346,恒力石化,制造业
600348,华阳股份,采矿业
600350,山东高速,交通运输、仓储和邮政业
600351,亚宝药业,制造业
600352,浙江龙盛,制造业
600353,旭光电子,制造业
600354,敦煌种业,农、林、牧、渔业
600355,*ST精伦,UNMAPPED_600
600356,恒丰纸业,制造业
600358,国旅联合,租赁和商务服务业
600359,新农开发,农、林、牧、渔业
600360,华微电子,制造业
600361,创新新材,制造业
600362,江西铜业,制造业
600363,联创光电,制造业
600365,ST通葡,批发和零售业
600366,宁波韵升,制造业
600367,红星发展,制造业
600368,五洲交通,交通运输、仓储和邮政业
600369,西南证券,金融业
600370,*ST三房,制造业
600371,万向德农,农、林、牧、渔业
600372,中航机载,制造业
600373,中文传媒,文化、体育和娱乐业
600375,汉马科技,制造业
600376,首开股份,房地产业
600377,宁沪高速,交通运输、仓储和邮政业
600378,昊华科技,制造业
600379,宝光股份,制造业
600380,健康元,制造业
600381,*ST春天,制造业
600382,广东明珠,采矿业
600383,金地集团,房地产业
600385,退市金泰,UNMAPPED_600
600386,北巴传媒,批发和零售业
600387,退市海越,UNMAPPED_600
600388,龙净环保,制造业
600389,江山股份,制造业
600390,五矿资本,金融业
600391,航发科技,制造业
600392,盛和资源,制造业
600393,ST粤泰,UNMAPPED_600
600395,盘江股份,采矿业
600396,华电辽能,电力、热力、燃气及水生产和供应业
600397,江钨装备,制造业
600398,海澜之家,制造业
600399,抚顺特钢,制造业
600400,红豆股份,制造业
600401,退市海润,UNMAPPED_600
600403,大有能源,采矿业
600405,动力源,制造业
600406,国电南瑞,信息传输、软件和信息技术服务业
600408,安泰集团,制造业
600409,三友化工,制造业
600410,华胜天成,信息传输、软件和信息技术服务业
600415,小商品城,租赁和商务服务业
600416,湘电股份,制造业
600418,江淮汽车,制造业
600419,天润乳业,制造业
600420,国药现代,制造业
600421,退市华嵘,UNMAPPED_600
600422,昆药集团,制造业
600423,*ST柳化,制造业
600425,青松建化,制造业
600426,华鲁恒升,制造业
600428,中远海特,交通运输、仓储和邮政业
600429,三元股份,制造业
600432,退市吉恩,UNMAPPED_600
600433,冠豪高新,制造业
600435,北方导航,制造业
600436,片仔癀,制造业
600438,通威股份,制造业
600439,瑞贝卡,制造业
600444,国机通用,制造业
600446,金证股份,信息传输、软件和信息技术服务业
600448,华纺股份,制造业
600449,宁夏建材,制造业
600452,涪陵电力,电力、热力、燃气及水生产和供应业
600455,博通股份,教育
600456,宝钛股份,制造业
600458,时代新材,制造业
600459,贵研铂业,制造业
600460,士兰微,制造业
600461,洪城环境,电力、热力、燃气及水生产和供应业
600462,退市九有,UNMAPPED_600
600463,空港股份,建筑业
600466,*ST蓝光,UNMAPPED_600
600467,好当家,农、林、牧、渔业
600468,百利电气,制造业
600469,风神股份,制造业
600470,六国化工,制造业
600475,华光环能,水利、环境和公共设施管理业
600476,*ST湘邮,信息传输、软件和信息技术服务业
600477,杭萧钢构,制造业
600478,科力远,制造业
600479,千金药业,制造业
600480,凌云股份,制造业
600481,双良节能,制造业
600482,中国动力,制造业
600483,福能股份,电力、热力、燃气及水生产和供应业
600485,*ST信威,UNMAPPED_600
600486,扬农化工,制造业
600487,亨通光电,制造业
600488,津药药业,制造业
600489,中金黄金,采矿业
600490,鹏欣资源,制造业
600491,ST龙元,建筑业
600493,凤竹纺织,制造业
600495,晋西车轴,制造业
600496,精工钢构,制造业
600497,驰宏锌锗,制造业
600498,烽火通信,制造业
600499,科达制造,制造业
600500,中化国际,制造业
600501,航天晨光,制造业
600502,安徽建工,建筑业
600503,华丽家族,房地产业
600505,西昌电力,电力、热力、燃气及水生产和供应业
600506,统一股份,制造业
600507,方大特钢,制造业
600508,上海能源,采矿业
600509,天富能源,电力、热力、燃气及水生产和供应业
600510,黑牡丹,房地产业
600511,国药股份,批发和零售业
600512,腾达建设,建筑业
600513,联环药业,制造业
600515,海南机场,房地产业
600516,方大炭素,制造业
600517,国网英大,金融业
600518,康美药业,制造业
600519,贵州茅台,制造业
600520,三佳科技,制造业
600521,华海药业,制造业
600522,中天科技,制造业
600523,贵航股份,制造业
600525,ST长园,制造业
600526,菲达环保,制造业
600527,江南高纤,制造业
600528,中铁工业,制造业
600529,山东药玻,制造业
600530,交大昂立,制造业
600531,豫光金铅,制造业
600532,退市未来,UNMAPPED_600
600533,栖霞建设,房地产业
600535,天士力,制造业
600536,中国软件,信息传输、软件和信息技术服务业
600537,*ST亿晶,制造业
600538,国发股份,批发和零售业
600539,狮头股份,批发和零售业
600540,新赛股份,农、林、牧、渔业
600543,*ST莫高,制造业
600545,卓郎智能,制造业
600546,山煤国际,采矿业
600547,山东黄金,采矿业
600548,深高速,交通运输、仓储和邮政业
600549,厦门钨业,制造业
600550,保变电气,制造业
600551,时代出版,文化、体育和娱乐业
600552,凯盛科技,制造业
600555,退市海创,UNMAPPED_600
600556,天下秀,信息传输、软件和信息技术服务业
600557,康缘药业,制造业
600558,大西洋,制造业
600559,老白干酒,制造业
600560,金自天正,制造业
600561,江西长运,交通运输、仓储和邮政业
600562,国睿科技,制造业
600563,法拉电子,制造业
600565,ST迪马,UNMAPPED_600
600566,济川药业,制造业
600567,山鹰国际,制造业
600568,ST中珠,卫生和社会工作
600569,安阳钢铁,制造业
600570,恒生电子,信息传输、软件和信息技术服务业
600571,信雅达,信息传输、软件和信息技术服务业
600572,康恩贝,制造业
600573,惠泉啤酒,制造业
600575,淮河能源,交通运输、仓储和邮政业
600576,祥源文旅,水利、环境和公共设施管理业
600577,精达股份,制造业
600578,京能电力,电力、热力、燃气及水生产和供应业
600579,中化装备,制造业
600580,卧龙电驱,制造业
600581,*ST八钢,制造业
600582,天地科技,制造业
600583,海油工程,采矿业
600584,长电科技,制造业
600585,海螺水泥,制造业
600586,金晶科技,制造业
600587,新华医疗,制造业
600588,用友网络,信息传输、软件和信息技术服务业
600589,大位科技,信息传输、软件和信息技术服务业
600590,泰豪科技,制造业
600592,龙溪股份,制造业
600593,大连圣亚,水利、环境和公共设施管理业
600594,益佰制药,制造业
600595,中孚实业,制造业
600596,新安股份,制造业
600597,光明乳业,制造业
600598,北大荒,农、林、牧、渔业
600599,退市熊猫,UNMAPPED_600
600600,青岛啤酒,制造业
600601,方正科技,制造业
600602,云赛智联,信息传输、软件和信息技术服务业
600603,广汇物流,交通运输、仓储和邮政业
600604,市北高新,房地产业
600605,汇通能源,房地产业
600606,绿地控股,建筑业
600608,退市沪科,UNMAPPED_600
600609,金杯汽车,制造业
600610,中毅达,制造业
600611,大众交通,交通运输、仓储和邮政业
600612,老凤祥,制造业
600613,神奇制药,制造业
600614,退市鹏起,UNMAPPED_600
600615,鑫源智造,制造业
600616,金枫酒业,制造业
600617,国新能源,电力、热力、燃气及水生产和供应业
600618,氯碱化工,制造业
600619,海立股份,制造业
600620,天宸股份,综合
600621,华鑫股份,金融业
600622,光大嘉宝,房地产业
600623,华谊集团,制造业
600624,ST复华,制造业
600626,申达股份,制造业
600628,新世界,批发和零售业
600629,华建集团,科学研究和技术服务业
600630,龙头股份,制造业
600633,浙数文化,信息传输、软件和信息技术服务业
600634,退市富控,UNMAPPED_600
600635,大众公用,电力、热力、燃气及水生产和供应业
600636,退市国化,UNMAPPED_600
600637,东方明珠,信息传输、软件和信息技术服务业
600638,新黄浦,房地产业
600639,浦东金桥,房地产业
600640,国脉文化,信息传输、软件和信息技术服务业
600641,先导基电,房地产业
600642,申能股份,电力、热力、燃气及水生产和供应业
600643,爱建集团,金融业
600644,乐山电力,电力、热力、燃气及水生产和供应业
600645,中源协和,制造业
600647,退市同达,UNMAPPED_600
600648,外高桥,批发和零售业
600649,城投控股,房地产业
600650,锦江在线,交通运输、仓储和邮政业
600651,飞乐音响,制造业
600652,退市游久,UNMAPPED_600
600653,申华控股,批发和零售业
600654,中安科,租赁和商务服务业
600655,豫园股份,批发和零售业
600657,信达地产,房地产业
600658,电子城,房地产业
600660,福耀玻璃,制造业
600661,昂立教育,教育
600662,外服控股,租赁和商务服务业
600663,陆家嘴,房地产业
600664,哈药股份,制造业
600665,天地源,房地产业
600666,奥瑞德,制造业
600667,太极实业,建筑业
600668,尖峰集团,制造业
600671,天目药业,制造业
600673,东阳光,综合
600674,川投能源,电力、热力、燃气及水生产和供应业
600675,中华企业,房地产业
600676,交运股份,交通运输、仓储和邮政业
600677,*ST航通,UNMAPPED_600
600678,ST金顶,制造业
600679,上海凤凰,制造业
600680,*ST上普,UNMAPPED_600
600681,百川能源,电力、热力、燃气及水生产和供应业
600682,南京新百,制造业
600683,京投发展,房地产业
600684,珠江股份,房地产业
600685,中船防务,制造业
600686,金龙汽车,制造业
600687,退市刚泰,UNMAPPED_600
600688,上海石化,制造业
600689,上海三毛,批发和零售业
600690,海尔智家,制造业
600691,潞化科技,制造业
600692,亚通股份,房地产业
600693,东百集团,批发和零售业
600694,大商股份,批发和零售业
600695,退市绿庭,UNMAPPED_600
600696,退市岩石,UNMAPPED_600
600697,欧亚集团,批发和零售业
600698,湖南天雁,制造业
600699,均胜电子,制造业
600701,退市工新,UNMAPPED_600
600702,舍得酒业,制造业
600703,三安光电,制造业
600704,物产中大,批发和零售业
600705,中航产融,UNMAPPED_600
600706,曲江文旅,水利、环境和公共设施管理业
600707,彩虹股份,制造业
600708,光明地产,房地产业
600710,苏美达,批发和零售业
600711,盛屯矿业,采矿业
600712,南宁百货,批发和零售业
600713,南京医药,批发和零售业
600714,金瑞矿业,制造业
600715,文投控股,文化、体育和娱乐业
600716,凤凰股份,房地产业
600717,天津港,交通运输、仓储和邮政业
600718,东软集团,信息传输、软件和信息技术服务业
600719,大连热电,电力、热力、燃气及水生产和供应业
600720,中交设计,科学研究和技术服务业
600721,百花医药,科学研究和技术服务业
600722,金牛化工,制造业
600723,首商股份,UNMAPPED_600
600724,宁波富达,制造业
600725,云维股份,批发和零售业
600726,华电能源,电力、热力、燃气及水生产和供应业
600727,鲁北化工,制造业
