code,name,entry_date,exit_date,entry_price,exit_price,shares,gross_pnl,costs,net_pnl,holding_days,entry_reason,exit_reason,entry_costs,exit_costs,entry_count,trade_id,position_id,entry_fill_id,exit_fill_id,candidate_id,order_intent_id,pending_order_id,signal_date,signal_close,next_open,opening_gap,raw_opening_gap,execution_slippage,all_in_entry_move,planned_stop,planned_target,ex_ante_rr,initial_risk_cash,realized_r_multiple,total_committed_risk_cash,realized_r_on_initial_risk,realized_r_on_total_risk,add_count,all_fill_ids
000591,太阳能,2026-03-06,2026-03-17,6.153075,6.006995,2600,-379.80800000000113,17.8090935,-397.61709350000115,11,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,12.8090935,1,trade_aea3c6bdcb4d20b9,pos_975375f228d13e06,fill_99624186b0a02861,fill_48c47247b0688ae1,cand_b6cf0a9327b857a3,intent_29f38259d5413d51,pend_d1934310ba66712f,2026-03-05,6.07,6.15,0.013686161449752987,0.01317957166392092,0.0004999999999999449,0.013686161449752987,5.8114,6.792142857142857,2.792509115014911,888.355000000001,-0.44758806276770063,888.355000000001,-0.44758806276770063,-0.44758806276770063,0,fill_99624186b0a02861|fill_48c47247b0688ae1
000545,金浦钛业,2026-03-13,2026-03-19,3.92196,3.8080950000000002,4200,-478.2329999999986,17.9969995,-496.2299994999986,6,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,12.996999500000001,1,trade_22a354c296bd8dee,pos_8f2a3c61ac85b367,fill_860c883992d63892,fill_24963620649d8f94,cand_8256ced6619e8dae,intent_1887255c8c20aeb3,pend_530b245782f1f597,2026-03-12,3.94,3.92,-0.0045786802030457485,-0.005076142131979711,0.0004999999999999449,-0.0045786802030457485,3.8318,4.771428571428571,7.684182730393446,378.6720000000001,-1.3104480909599825,378.6720000000001,-1.3104480909599825,-1.3104480909599825,0,fill_860c883992d63892|fill_24963620649d8f94
600667,太极实业,2026-03-18,2026-03-23,11.705849999999998,10.09495,1400,-2255.259999999996,17.371676200000003,-2272.631676199996,5,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.1638819,12.207794300000002,1,trade_8979b9b29427c194,pos_14087d22a37c858e,fill_be2ac120b28d5cf4,fill_26c6089b570ee54d,cand_acb8afc3598dc537,intent_01c119f3b122e6d7,pend_27a60ac0c9766328,2026-03-17,11.59,11.7,0.009995685936151633,0.009490940465918918,0.0004999999999999449,0.009995685936151633,10.9956,13.687857142857142,3.5293693520476808,994.3499999999979,-2.2855450054809685,994.3499999999979,-2.2855450054809685,-2.2855450054809685,0,fill_be2ac120b28d5cf4|fill_26c6089b570ee54d
300279,和晶科技,2026-03-17,2026-03-24,11.30565,9.685155,1100,-1782.5445,15.32683525,-1797.87133525,7,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,10.32683525,1,trade_2c9a4c43fb68041e,pos_9b9c08afb995e353,fill_1983cf1408de3691,fill_972b2491e524d309,cand_f229a9662f6ae995,intent_e7381b48fe1e6dec,pend_37f539a75596e4a2,2026-03-16,11.22,11.3,0.007633689839572133,0.007130124777183555,0.0004999999999999449,0.007633689839572133,10.3194,13.20857142857143,2.2080517750071373,1084.875,-1.6572151955294387,1084.875,-1.6572151955294387,-1.6572151955294387,0,fill_1983cf1408de3691|fill_972b2491e524d309
300486,东杰智能,2026-03-20,2026-03-24,26.543264999999998,22.988500000000002,600,-2132.8589999999976,16.89655,-2149.7555499999976,4,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,11.896550000000001,1,trade_e203c547094a24a9,pos_054854739b68b4d7,fill_9c6a87cd9d6f06fd,fill_3cca2919daa8c26e,cand_54faf064a2eaf896,intent_e541e3aad3d28744,pend_48f71f16ea8e15a5,2026-03-19,26.69,26.53,-0.005497751967028952,-0.005994754589733975,0.0004999999999999449,-0.005497751967028952,24.9018,30.98857142857143,2.4038538354610384,984.878999999998,-2.182761080295145,984.878999999998,-2.182761080295145,-2.182761080295145,0,fill_9c6a87cd9d6f06fd|fill_3cca2919daa8c26e
601991,大唐发电,2026-03-20,2026-03-24,4.152075,4.09795,3100,-167.78749999999994,16.607573275,-184.39507327499993,4,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.128714325,11.478858950000001,1,trade_d365fd0db25d7730,pos_2de254ef44b1bbb2,fill_8cd80215890e76e2,fill_0523cb34dce28c64,cand_1baa10b65075d8dd,intent_2a4f60223a561fec,pend_ca3872de27a31753,2026-03-19,4.18,4.15,-0.006680622009569315,-0.007177033492822837,0.0004999999999999449,-0.006680622009569315,4.0572,4.44,2.1172638436482174,294.1125000000001,-0.6269542208338641,294.1125000000001,-0.6269542208338641,-0.6269542208338641,0,fill_8cd80215890e76e2|fill_0523cb34dce28c64
000509,华塑控股,2026-03-26,2026-03-30,4.5822899999999995,4.11794,1700,-789.3949999999993,13.500249,-802.8952489999994,4,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,8.500249,1,trade_0291983fb27f2f90,pos_31964cdd40bac3ed,fill_99d4bf25b8294221,fill_5b463615f2e38e33,cand_b41f1033773f66aa,intent_202de8b27d42fc35,pend_44114062e6af6158,2026-03-25,4.59,4.58,-0.0016797385620915817,-0.002178649237472685,0.0004999999999999449,-0.0016797385620915817,4.3218,5.498571428571428,3.3876637903483506,442.8329999999998,-1.813088114481079,442.8329999999998,-1.813088114481079,-1.813088114481079,0,fill_99d4bf25b8294221|fill_5b463615f2e38e33
300231,银信科技,2026-03-26,2026-03-30,12.50625,11.764115,600,-445.2809999999996,13.529234500000001,-458.81023449999964,4,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,8.529234500000001,1,trade_592367b304dfe9e2,pos_324a3e75591c71cf,fill_366b59e8cc5878a1,fill_dedf388ab3ee7b69,cand_e78444eaabf3e66f,intent_17635da8d4bee5d3,pend_5f0a503865406054,2026-03-25,12.85,12.5,-0.02675097276264593,-0.027237354085603127,0.0004999999999999449,-0.02675097276264593,12.0736,14.414285714285713,2.014793552660633,259.58999999999935,-1.7674418679456096,259.58999999999935,-1.7674418679456096,-1.7674418679456096,0,fill_366b59e8cc5878a1|fill_dedf388ab3ee7b69
000993,闽东电力,2026-03-27,2026-03-31,16.108050000000002,14.83258,400,-510.18800000000084,12.966516,-523.1545160000009,4,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,7.966516,1,trade_8d0b392f5a0370e9,pos_15b57be34d394c2a,fill_e7535aa59015ebd6,fill_b6dc237faf416677,cand_676090919791283d,intent_251a339ad2d7cc87,pend_5ec4605cf59f0763,2026-03-26,16.0,16.1,0.0067531250000001375,0.006250000000000089,0.0004999999999999449,0.0067531250000001375,15.6408,18.88,8.017817371937648,186.9000000000007,-2.799114585339748,186.9000000000007,-2.799114585339748,-2.799114585339748,0,fill_e7535aa59015ebd6|fill_b6dc237faf416677
002428,云南锗业,2026-03-31,2026-04-01,52.025999999999996,51.184395,300,-252.48149999999825,17.67765925,-270.15915924999825,1,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,12.677659250000001,1,trade_e738e72ece8f9072,pos_cecd8428c86438c2,fill_0443cce52f185558,fill_676bf4abdaa9957c,cand_d74c4085c713d185,intent_a5a4f8b71098965f,pend_4cba61626223b85b,2026-03-30,52.35,52.0,-0.006189111747851084,-0.006685768863419317,0.0004999999999999449,-0.006189111747851084,49.196000000000005,63.167142857142856,3.4296584835582964,848.9999999999974,-0.31820866813898596,848.9999999999974,-0.31820866813898596,-0.31820866813898596,0,fill_0443cce52f185558|fill_676bf4abdaa9957c
000688,国城矿业,2026-03-27,2026-04-02,39.39969,39.220380000000006,100,-17.930999999999386,11.961019,-29.892018999999387,6,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,5.0,6.961019,1,trade_8e4eed297f48a129,pos_b57f370d4f7d8cb7,fill_d687360cd6218e5d,fill_6b3afc8e8aabb94c,cand_da751843d23b3514,intent_73f8f7be68b775ff,pend_9aeff13158d6ffd9,2026-03-26,39.48,39.38,-0.0020341945288753216,-0.002532928064842843,0.0004999999999999449,-0.0020341945288753216,36.26,47.565,2.5108695652173925,313.96900000000016,-0.0952069121473756,313.96900000000016,-0.0952069121473756,-0.0952069121473756,0,fill_d687360cd6218e5d|fill_6b3afc8e8aabb94c
002263,大东南,2026-03-31,2026-04-03,4.0520249999999995,4.577710000000001,3900,2050.171500000004,18.926534500000002,2031.2449655000041,3,strategy_v5_alpha_first_fit_frozen_entry,target_close_confirmed,5.0,13.926534500000002,1,trade_4e8a7bb6bac34d2d,pos_3c2be08f08c17820,fill_06d8e0b8142df113,fill_5d56fbeb1bc1d233,cand_2cc8a28c32f48b25,intent_aceee096f97dd2bc,pend_622f232cfc28378b,2026-03-30,4.1,4.05,-0.01170121951219516,-0.012195121951219523,0.0004999999999999449,-0.01170121951219516,3.92,4.642142857142857,3.011904761904767,514.8974999999984,3.9449501415330435,514.8974999999984,3.9449501415330435,3.9449501415330435,0,fill_06d8e0b8142df113|fill_5d56fbeb1bc1d233
002980,华盛昌,2026-03-26,2026-04-08,40.250114999999994,54.972500000000004,200,2944.477000000002,15.497250000000001,2928.9797500000022,13,strategy_v5_alpha_first_fit_frozen_entry,target_close_confirmed,5.0,10.497250000000001,1,trade_321f8cadf8fe1d31,pos_4b8cbec8a22d8f42,fill_94cf8db93b410de2,fill_e25a189c4400deda,cand_e90bbb40deb4c576,intent_5c8f13edcad31df8,pend_5d2014c5a32e6d0c,2026-03-25,40.51,40.23,-0.0064153295482597406,-0.006911873611453956,0.0004999999999999449,-0.0064153295482597406,37.886799999999994,49.13285714285714,3.2871520062736845,472.663,6.196761223112454,472.663,6.196761223112454,6.196761223112454,0,fill_94cf8db93b410de2|fill_e25a189c4400deda
003018,金富科技,2026-04-02,2026-04-08,30.715349999999997,28.985500000000002,400,-691.9399999999982,15.7971,-707.7370999999982,6,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,10.7971,1,trade_47bd582ad4b31173,pos_b4e781f9c25791eb,fill_1ef20e9df22f3ec2,fill_e56b52588bbd87ba,cand_4056ecd3379cb5f1,intent_538382dbee23eae0,pend_c5dbda781d7a64f4,2026-04-01,30.93,30.7,-0.006939864209505431,-0.007436146136437172,0.0004999999999999449,-0.006939864209505431,28.616000000000003,38.05,3.0769230769230806,839.7399999999976,-0.8428050348917525,839.7399999999976,-0.8428050348917525,-0.8428050348917525,0,fill_1ef20e9df22f3ec2|fill_e56b52588bbd87ba
600015,华夏银行,2026-04-01,2026-04-09,7.36368,7.41629,1200,63.13200000000059,14.62713364,48.50486636000059,8,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,5.08836416,9.538769480000001,1,trade_d76ce0b6a95e470a,pos_1b8c5d8af3d8a27f,fill_adcad32550482575,fill_c16c4782445424d7,cand_5e3b20c16edf81a8,intent_c343cfcb6a794187,pend_9dda3c13d4ad70fb,2026-03-31,7.32,7.36,0.0059672131147539,0.005464480874316946,0.0004999999999999449,0.0059672131147539,7.0854,7.797857142857143,2.0369017172086172,333.9359999999996,0.14525198349384508,333.9359999999996,0.14525198349384508,0.14525198349384508,0,fill_adcad32550482575|fill_c16c4782445424d7
002840,华统股份,2026-04-03,2026-04-14,12.280422857142854,12.5937,700,219.29400000000214,19.407795,199.88620500000215,11,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,10.0,9.407795,2,trade_9b1017ad1b2dc035,pos_20eb8f0bb65d14a1,fill_838111b02f4ff05e,fill_23f31f36264bff2a,cand_1945fc7e9ee56ea5,intent_5c17cef10d43f13f,pend_81918a14f747f5f6,2026-04-02,11.54,11.52,-0.001233968804159491,-0.0017331022530329143,0.06600892857142826,0.06416142609556807,10.887799999999999,13.290714285714284,2.684321198580624,191.3879999999999,1.0444030189980682,449.5559999999998,1.0444030189980682,0.44463026853162285,1,fill_838111b02f4ff05e|fill_d342bd4f3709d1f1|fill_23f31f36264bff2a
300531,优博讯,2026-04-09,2026-04-14,20.410199999999996,19.860065000000002,400,-220.05399999999753,13.972013,-234.02601299999753,5,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,5.0,8.972013,1,trade_6746901a71c9fc9e,pos_0d9a52e190628d3a,fill_fe782ee2b937783b,fill_7a9b6a5dfb37c0f2,cand_80c6db01f912345d,intent_51e343af313ed9b6,pend_4e24c2d09549bf08,2026-04-08,20.84,20.4,-0.020623800383877344,-0.021113243761996192,0.0004999999999999449,-0.020623800383877344,19.5118,24.187142857142856,2.5200593714371773,359.3599999999981,-0.6512300005565416,359.3599999999981,-0.6512300005565416,-0.6512300005565416,0,fill_fe782ee2b937783b|fill_7a9b6a5dfb37c0f2
000062,深圳华强,2026-04-10,2026-04-15,28.6143,29.08545,400,188.4600000000006,15.81709,172.6429100000006,5,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,5.0,10.81709,1,trade_02f41286dfbdd5c2,pos_ea6e174501151ff7,fill_0822800b5bac4173,fill_695819f3c55dce15,cand_e16bd38438ccf585,intent_0b2dc75316fc7206,pend_cd61f65506ab616b,2026-04-09,28.98,28.6,-0.01261904761904764,-0.013112491373360902,0.0004999999999999449,-0.01261904761904764,27.048,33.83,2.510351966873702,626.5200000000007,0.27555849773351276,626.5200000000007,0.27555849773351276,0.27555849773351276,0,fill_0822800b5bac4173|fill_695819f3c55dce15
002645,华宏科技,2026-04-09,2026-04-17,19.50975,22.418785,800,2327.2279999999996,18.967514,2308.2604859999997,8,strategy_v5_alpha_first_fit_frozen_entry,target_close_confirmed,5.0,13.967514,1,trade_af1488c8350c7464,pos_d4e7271245b97430,fill_a390d917d4ef9b1c,fill_761ba4e8fb37e672,cand_d32743e4e3d6fa39,intent_7d832337762f700d,pend_8a4d1b6ee03e04ab,2026-04-08,19.35,19.5,0.008255813953488289,0.007751937984496138,0.0004999999999999449,0.008255813953488289,18.2868,22.62857142857143,3.0836826830054767,978.3600000000007,2.3593160861032727,978.3600000000007,2.3593160861032727,2.3593160861032727,0,fill_a390d917d4ef9b1c|fill_761ba4e8fb37e672
003031,中瓷电子,2026-04-09,2026-04-20,92.04599999999999,120.23985,100,2819.385000000001,16.0119925,2803.373007500001,11,strategy_v5_alpha_first_fit_frozen_entry,target_close_confirmed,5.0,11.011992500000002,1,trade_a22c664c94c66383,pos_da78d679f0ba1e3f,fill_b7ccd0ef821ea0ff,fill_df8a438108774b07,cand_89cff11e7f056909,intent_3da804ae5ddc0ccd,pend_5497c1269da5ce4b,2026-04-08,93.39,92.0,-0.014391262447799646,-0.01488382053753079,0.0004999999999999449,-0.014391262447799646,88.00399999999999,109.33285714285714,2.960055169487023,404.20000000000016,6.935608628154379,404.20000000000016,6.935608628154379,6.935608628154379,0,fill_b7ccd0ef821ea0ff|fill_df8a438108774b07
002638,勤上股份,2026-04-15,2026-04-20,4.682339999999999,4.63768,3500,-156.30999999999818,18.115940000000002,-174.42593999999818,5,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,5.0,13.11594,1,trade_f66245d648cb41ff,pos_1b1b41ada1e6e391,fill_8d4b347405ab86c4,fill_e4d4716e55bbc07a,cand_def9b3d307c35e5e,intent_9c86a3ea3b6319f6,pend_2aa30e28ea8f7e75,2026-04-14,4.71,4.68,-0.005872611464968314,-0.006369426751592355,0.0004999999999999449,-0.005872611464968314,4.4394,5.485714285714286,2.8666455495723797,850.2899999999967,-0.20513700031753737,850.2899999999967,-0.20513700031753737,-0.20513700031753737,0,fill_8d4b347405ab86c4|fill_e4d4716e55bbc07a
002437,誉衡药业,2026-04-16,2026-04-22,3.8719349999999997,3.6981500000000005,200,-34.756999999999834,10.369815,-45.12681499999984,6,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,5.0,5.369815,1,trade_c6867b8f45fb1866,pos_561a6051ba95b335,fill_3647d1e8cf79d0d1,fill_118f8b753a9a2377,cand_01573d964493b034,intent_5fda01362c916158,pend_4af9213d2c2f8e46,2026-04-15,3.91,3.87,-0.009735294117647175,-0.010230179028132946,0.0004999999999999449,-0.009735294117647175,3.6064000000000007,4.548571428571429,2.1033314511575427,53.10699999999979,-0.8497338392302335,53.10699999999979,-0.8497338392302335,-0.8497338392302335,0,fill_3647d1e8cf79d0d1|fill_118f8b753a9a2377
600539,狮头股份,2026-04-16,2026-04-23,15.96798,16.401795,700,303.67049999999944,15.967216675,287.70328332499946,7,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,5.11177586,10.855440815,1,trade_1aa5c7d4c5750c4d,pos_599bd33d3c6468d0,fill_655949545d33efc2,fill_35bf6f7dd531ba69,cand_f0f87981e0b40bfb,intent_38479f789ce991a0,pend_83acf6ecc6166d1f,2026-04-15,15.96,15.96,0.0004999999999999449,0.0,0.0004999999999999449,0.0004999999999999449,15.1508,19.281428571428574,4.104583009674457,572.0260000000003,0.5029549064640406,572.0260000000003,0.5029549064640406,0.5029549064640406,0,fill_655949545d33efc2|fill_35bf6f7dd531ba69
002246,北化股份,2026-04-21,2026-04-24,27.063525,24.927530000000004,600,-1281.5969999999966,17.478259,-1299.0752589999965,3,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,5.0,12.478259000000001,1,trade_ef229a5a371daf65,pos_1a401bf9aaef0a5a,fill_9dbe3d4bf348e797,fill_751a56d3b02aab3e,cand_22bb1c2861c6a33a,intent_63e50bcd211c7fd5,pend_a197fcd9fd935361,2026-04-20,27.05,27.05,0.0004999999999999449,0.0,0.0004999999999999449,0.0004999999999999449,25.685799999999997,31.029285714285713,2.916937189771075,826.635000000001,-1.5715222062941867,826.635000000001,-1.5715222062941867,-1.5715222062941867,0,fill_9dbe3d4bf348e797|fill_751a56d3b02aab3e
000062,深圳华强,2026-04-20,2026-04-28,30.925455,38.26086,500,3667.702500000001,19.565215000000002,3648.1372850000007,8,strategy_v5_alpha_first_fit_frozen_entry,target_close_confirmed,5.0,14.565215,1,trade_f135758db3b7a8ea,pos_6b12b21f8f6678d0,fill_bd2eb71c3d808f53,fill_ce0a6b13d111653a,cand_6a9c5a91f3246085,intent_8df8011e42631223,pend_4db270e9854a129e,2026-04-17,29.76,30.91,0.039161794354838575,0.03864247311827951,0.0004999999999999449,0.039161794354838575,28.8904,34.924285714285716,5.938691023787607,1017.5274999999999,3.5852960091987693,1017.5274999999999,3.5852960091987693,3.5852960091987693,0,fill_bd2eb71c3d808f53|fill_ce0a6b13d111653a
003036,泰坦股份,2026-04-24,2026-04-28,30.47523,37.081450000000004,300,1981.8660000000011,15.562217500000001,1966.303782500001,4,strategy_v5_alpha_first_fit_frozen_entry,target_close_confirmed,5.0,10.562217500000001,1,trade_897512c10be8c204,pos_44e673f8c8a18695,fill_a35ff4f2b7963aff,fill_9d0d1206ba2cccb0,cand_42b6f2ae247e208c,intent_83d8244959b0c87b,pend_1ea0bfc390041089,2026-04-23,30.54,30.46,-0.0021208251473476825,-0.0026195153896528822,0.0004999999999999449,-0.0021208251473476825,27.831999999999997,36.23142857142857,2.1017092213547155,792.9690000000007,2.4796729537976883,792.9690000000007,2.4796729537976883,2.4796729537976883,0,fill_a35ff4f2b7963aff|fill_9d0d1206ba2cccb0
002245,蔚蓝锂芯,2026-04-23,2026-04-29,20.676333,20.749620000000004,1000,73.2870000000041,25.562215000000002,47.7247850000041,6,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,10.0,15.562215000000002,2,trade_627d2c1a6c08bd5a,pos_a754f780ece576ee,fill_ad9eff233adf0273,fill_62df303951e13110,cand_8afefc7ecd3e3267,intent_9abb6003571940b3,pend_05efbd4c05003c8b,2026-04-22,20.64,20.6,-0.0014389534883721966,-0.0019379844961240345,0.0037054854368931966,0.0017603197674418425,19.8548,23.11714285714286,3.154792227639913,604.3999999999983,0.07896225181999376,786.2529999999979,0.07896225181999376,0.06069901800057262,1,fill_ad9eff233adf0273|fill_a4ac017edc8634ac|fill_62df303951e13110
300184,力源信息,2026-04-21,2026-04-30,12.856425,13.123435,1300,347.11300000000114,18.530232750000003,328.58276725000115,9,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,5.0,13.530232750000001,1,trade_bdeadb917b5aa3b9,pos_394f7cb46d0304ef,fill_a9bb0cb5207b3392,fill_a144d41ddd69827d,cand_e51466bc5c597e20,intent_e8b946c33d80ba39,pend_ab51ad7d5bb9b931,2026-04-20,12.95,12.85,-0.007225868725868723,-0.007722007722007707,0.0004999999999999449,-0.007225868725868723,12.5832,14.614999999999998,4.539258451472195,355.19250000000005,0.925083630003452,355.19250000000005,0.925083630003452,0.925083630003452,0,fill_a9bb0cb5207b3392|fill_a144d41ddd69827d
000155,川能动力,2026-04-29,2026-05-06,18.009,17.49125,500,-258.8749999999998,14.3728125,-273.2478124999998,7,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,9.3728125,1,trade_965937b181a98160,pos_73d8b59bbf71a716,fill_7a995b41166adc0e,fill_f47da28d3529260a,cand_b4d49da2f0bae380,intent_df8b78d1f5f177de,pend_8dfa86841540c2b5,2026-04-28,18.32,18.0,-0.01697598253275112,-0.017467248908296984,0.0004999999999999449,-0.01697598253275112,17.296999999999997,21.35214285714286,2.963971512358601,356.00000000000165,-0.7675500351123554,356.00000000000165,-0.7675500351123554,-0.7675500351123554,0,fill_7a995b41166adc0e|fill_f47da28d3529260a
300054,鼎龙股份,2026-04-27,2026-05-07,57.2286,67.22637,200,1999.5540000000005,16.722637,1982.8313630000005,10,strategy_v5_alpha_first_fit_frozen_entry,target_close_confirmed,5.0,11.722637,1,trade_99175c9ee231aa09,pos_b111a5bff52854e8,fill_007de035b748723f,fill_5e6d73007a76442a,cand_7c4df21d88c16cef,intent_88c26f60c9c26c6e,pend_1b5fd607471a7497,2026-04-24,57.0,57.2,0.004010526315789464,0.0035087719298245723,0.0004999999999999449,0.004010526315789464,54.096000000000004,64.20428571428572,2.480814639905553,626.5199999999993,3.1648333061993275,626.5199999999993,3.1648333061993275,3.1648333061993275,0,fill_007de035b748723f|fill_5e6d73007a76442a
002181,粤传媒,2026-04-30,2026-05-07,15.207599999999998,18.1909,1000,2983.3000000000015,19.09545,2964.2045500000017,7,strategy_v5_alpha_first_fit_frozen_entry,target_close_confirmed,5.0,14.09545,1,trade_6957a361a921fe6f,pos_0d18c9c09eedbeae,fill_c1619f7e4ad86c2e,fill_5bf16663448cd004,cand_31fa245b9a09d73a,intent_6f852b310092610f,pend_360a81d6b41ceaef,2026-04-29,14.99,15.2,0.014516344229486222,0.014009339559706513,0.0004999999999999449,0.014516344229486222,14.062999999999999,17.78214285714286,3.012020342117426,1144.5999999999988,2.5897296435436004,1144.5999999999988,2.5897296435436004,2.5897296435436004,0,fill_c1619f7e4ad86c2e|fill_5bf16663448cd004
002386,天原股份,2026-04-29,2026-05-08,6.893444999999999,6.67666,200,-43.35699999999978,10.667666,-54.02466599999978,9,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,5.6676660000000005,1,trade_b27f045229b5c6f7,pos_981316211d7ff8d1,fill_435ab915766ae010,fill_fa692e84703fc1d2,cand_233e1d72bb6c97a1,intent_2d0f3a0ef58715ee,pend_a85cf61e08441487,2026-04-28,6.95,6.89,-0.008137410071942575,-0.008633093525179936,0.0004999999999999449,-0.008137410071942575,6.664,7.650714285714287,2.450049950049949,45.88899999999985,-1.177290113098999,45.88899999999985,-1.177290113098999,-1.177290113098999,0,fill_435ab915766ae010|fill_fa692e84703fc1d2
001283,豪鹏科技,2026-05-06,2026-05-11,75.00748499999999,73.86305000000002,200,-228.8869999999946,17.386305,-246.2733049999946,5,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,5.0,12.386305,1,trade_80fd6cc9b352f3eb,pos_8eaf6ea90e730362,fill_3e32c225e075f767,fill_b00377a639994f0a,cand_c5c63cf74f057fb4,intent_8cde39308185b035,pend_49290ae8bf9c30c9,2026-04-30,74.88,74.97,0.0017025240384613838,0.0012019230769231282,0.0004999999999999449,0.0017025240384613838,72.1084,82.02857142857141,2.5792219037997675,579.816999999997,-0.4247431603419628,579.816999999997,-0.4247431603419628,-0.4247431603419628,0,fill_3e32c225e075f767|fill_b00377a639994f0a
000949,新乡化纤,2026-05-07,2026-05-11,8.294144999999999,7.69615,2200,-1315.5889999999963,18.465764999999998,-1334.0547649999962,4,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,13.465765,1,trade_5543a4edf142e1fd,pos_c101c9c3e215674f,fill_a4e9c2049bec3cdb,fill_0614ab73d30d5df9,cand_bb556fc56361f408,intent_6a8054cca7969f3a,pend_e0d82b547a4220d6,2026-05-06,8.29,8.29,0.0004999999999999449,0.0,0.0004999999999999449,0.0004999999999999449,7.889000000000001,9.485714285714286,2.9818311364446197,891.3189999999943,-1.4967197658750737,891.3189999999943,-1.4967197658750737,-1.4967197658750737,0,fill_a4e9c2049bec3cdb|fill_0614ab73d30d5df9
002364,中恒电气,2026-05-08,2026-05-13,45.2226,44.47775,300,-223.45499999999987,16.6716625,-240.12666249999987,5,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,5.0,11.6716625,1,trade_089697c3f6030f24,pos_1b4223ef405e0e89,fill_e13fe5b12a953afd,fill_5a73cc82a5e81f4e,cand_f785efb4c6262c4a,intent_9b53fb60243cb4bc,pend_67d2330153d77c6e,2026-05-07,46.3,45.2,-0.023269978401727842,-0.023758099352051754,0.0004999999999999449,-0.023269978401727842,43.5806,53.95428571428572,2.8146965191901594,492.60000000000093,-0.4874678491676805,492.60000000000093,-0.4874678491676805,-0.4874678491676805,0,fill_e13fe5b12a953afd|fill_5a73cc82a5e81f4e
001287,中电港,2026-05-12,2026-05-13,30.13506,28.235875,600,-1139.5109999999995,18.4707625,-1157.9817624999996,1,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,13.470762500000001,1,trade_993088b798524af0,pos_16378e4433909829,fill_d0b07143903809d8,fill_55609a6b80015200,cand_dbc9012404fd4765,intent_357563e7f72b191c,pend_3071e3d9bd8f8327,2026-05-11,30.78,30.12,-0.020953216374269057,-0.021442495126705707,0.0004999999999999449,-0.020953216374269057,28.9884,34.93714285714286,2.3203521194144074,687.9960000000004,-1.6831228124872804,687.9960000000004,-1.6831228124872804,-1.6831228124872804,0,fill_d0b07143903809d8|fill_55609a6b80015200
002429,兆驰股份,2026-05-12,2026-05-18,13.182143333333334,12.5937,1800,-1059.1980000000015,27.001495,-1086.1994950000014,6,strategy_v5_alpha_first_fit_frozen_entry,close_stop,10.0,17.001495,2,trade_526d917a8d7240d5,pos_527bee2accfce641,fill_9813cd84b2d05867,fill_42a5508c2d4d9d7c,cand_ab178882d3726444,intent_b6ed4edf29c57b87,pend_2b25916da157a9b2,2026-05-11,13.18,13.18,0.0004999999999999449,0.0,0.0001626201315125808,0.0001626201315125808,12.3676,15.599285714285713,2.977948934374339,1146.5859999999993,-0.9473336452738844,1278.0179999999996,-0.9473336452738844,-0.8499093870352388,1,fill_9813cd84b2d05867|fill_62f53d9581bdadf5|fill_42a5508c2d4d9d7c
300166,东方国信,2026-05-08,2026-05-19,19.099545,19.999995000000002,900,810.4050000000026,18.99999775,791.4050022500026,11,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,5.0,13.99999775,1,trade_7e7c07eae0973f83,pos_b3a9231dd5eafbf7,fill_1e914e775e5e725d,fill_133f536966077bda,cand_e451e90a20762376,intent_959c843db4c33187,pend_9de03a73e815c2b3,2026-05-07,19.03,19.09,0.0036544929059378894,0.0031529164477139826,0.0004999999999999449,0.0036544929059378894,18.032,23.050000000000004,4.028056112224448,960.7904999999992,0.8237019436078971,960.7904999999992,0.8237019436078971,0.8237019436078971,0,fill_1e914e775e5e725d|fill_133f536966077bda
